MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,0,10.400187|3.000000,0.9737780094146729,3.0,9.363091|3.000000,N/A,N/A,0,243317735424.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,1,10.400187|3.000000,0.9596331119537354,3.0,9.363091|3.000000,10.400187|3.000000,9.363091|3.000000,3,93973856256.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,2,9.739157|3.000000,1.0096309185028076,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,94172626944.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,3,9.739157|3.000000,1.0038878917694092,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,49945366528.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,4,9.739157|3.000000,1.0060269832611084,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,85749047296.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,5,9.739157|3.000000,1.003005027770996,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,67685470208.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,6,9.739157|3.000000,1.011308193206787,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,63276892160.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,7,9.739157|3.000000,1.042443037033081,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,110468792320.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,8,9.739157|3.000000,1.007007122039795,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,19961890816.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,9,9.739157|3.000000,1.028433084487915,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,89775734784.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,10,9.739157|3.000000,1.0746707916259766,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,100207960064.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,11,9.739157|3.000000,1.054076910018921,3.0,8.965955|3.000000,8.243773|7.000000,7.222734|7.000000,7,92463775744.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,12,9.739157|3.000000,1.0770111083984375,3.0,8.965955|3.000000,9.279298|5.000000,8.301580|5.000000,5,36993478656.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,13,9.739157|3.000000,1.184494972229004,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,59066560512.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,14,9.739157|3.000000,1.2268760204315186,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,72977866752.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,15,9.739157|3.000000,1.37233304977417,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,62599045120.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,16,9.739157|3.000000,1.7063472270965576,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,71786618880.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,17,9.739157|3.000000,1.7717599868774414,3.0,8.965955|3.000000,9.571048|11.000000,9.033487|11.000000,11,107163680768.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,18,9.739157|3.000000,1.8987641334533691,3.0,8.965955|3.000000,9.532616|11.000000,8.742280|11.000000,11,56473817088.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,19,9.739157|3.000000,1.883547067642212,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,79391121408.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,20,9.739157|3.000000,1.8441588878631592,3.0,8.965955|3.000000,9.518924|7.000000,8.784568|7.000000,7,69840347136.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,21,9.739157|3.000000,1.835334300994873,3.0,8.965955|3.000000,9.466385|7.000000,8.567924|7.000000,7,79846752256.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,22,9.739157|3.000000,1.8301177024841309,3.0,8.965955|3.000000,8.933474|7.000000,7.964468|7.000000,7,44007284736.000000,N/A,5
MOGP_GENERATIONAL,fdd03346-f110-11f0-894a-6e001b3eef54,Boston,74,23,9.739157|3.000000,1.8455860614776611,3.0,8.965955|3.000000,9.739157|3.000000,8.965955|3.000000,3,88306040832.000000,N/A,5
