MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,0,2659.918457|3.000000|0.000000,1.6711249351501465,3.0,2498.779541|3.000000|0.000000,N/A,N/A,0,160302891008.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,1,2523.551025|3.000000|0.000000,1.5722720623016357,3.0,2357.451904|3.000000|0.000000,2383.097168|3.000000|1.000000,2282.180420|3.000000|1.000000,3,69084209152.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,2,2523.551025|3.000000|0.000000,1.6738450527191162,3.0,2357.451904|3.000000|0.000000,2318.906006|5.000000|3.000000,2331.618652|5.000000|3.000000,5,60577284096.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,3,2173.384277|3.000000|0.000000,1.6196081638336182,3.0,1995.877319|3.000000|0.000000,2118.872070|5.000000|1.000000,2113.110840|5.000000|1.000000,5,91687297024.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,4,2280.673340|3.000000|0.000000,1.667515754699707,3.0,2105.875000|3.000000|0.000000,2117.464355|5.000000|1.000000,2112.146240|5.000000|1.000000,5,82072444928.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,5,2280.673340|3.000000|0.000000,1.663794994354248,3.0,2105.875000|3.000000|0.000000,2117.464355|5.000000|1.000000,2112.146240|5.000000|1.000000,5,50228965376.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,6,2280.673340|3.000000|0.000000,1.738325834274292,3.0,2105.875000|3.000000|0.000000,2117.464355|5.000000|1.000000,2112.146240|5.000000|1.000000,5,65439535104.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,7,2106.468506|3.000000|0.000000,1.7854859828948975,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,70625198080.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,8,2106.468506|3.000000|0.000000,1.8556008338928223,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,49937313792.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,9,2106.468506|3.000000|0.000000,2.018710136413574,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,23901636608.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,10,2106.468506|3.000000|0.000000,2.2432799339294434,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,68558561280.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,11,2106.468506|3.000000|0.000000,2.5434939861297607,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,60527177728.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,12,2106.468506|3.000000|0.000000,2.8138082027435303,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,79027560448.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,13,2106.468506|3.000000|0.000000,3.31895112991333,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,49908457472.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,14,2106.468506|3.000000|0.000000,3.707106113433838,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,613027520.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,15,2106.468506|3.000000|0.000000,3.6728458404541016,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,49927680000.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,16,2106.468506|3.000000|0.000000,3.73884916305542,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,4904277504.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,17,2106.468506|3.000000|0.000000,3.4776320457458496,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,52408229888.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,18,2106.468506|3.000000|0.000000,3.660392999649048,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,58279452672.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,19,2106.468506|3.000000|0.000000,3.640126943588257,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,56615723008.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,20,2106.468506|3.000000|0.000000,3.7505710124969482,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,54793895936.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,21,2106.468506|3.000000|0.000000,3.7314388751983643,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,48907304960.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,22,2106.468506|3.000000|0.000000,3.744921922683716,3.0,1929.182251|3.000000|0.000000,2036.443848|7.000000|1.000000,1963.129639|7.000000|1.000000,7,88006262784.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,23,2106.468506|3.000000|0.000000,3.5080089569091797,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,15645530112.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,24,2106.468506|3.000000|0.000000,3.7251851558685303,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,50675982336.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,25,2106.468506|3.000000|0.000000,3.6150059700012207,3.0,1929.182251|3.000000|0.000000,2073.799072|7.000000|1.000000,1967.519653|7.000000|1.000000,7,53224448000.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,26,2106.468506|3.000000|0.000000,3.79764461517334,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,9503301632.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,27,2106.468506|3.000000|0.000000,3.761934995651245,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,83071803392.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,28,2106.468506|3.000000|0.000000,3.7428958415985107,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,79813672960.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,29,2106.468506|3.000000|0.000000,3.6856420040130615,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,39527268352.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,30,2106.468506|3.000000|0.000000,3.832263946533203,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,11734695936.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,31,2106.468506|3.000000|0.000000,3.713005781173706,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,70627827712.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,32,2106.468506|3.000000|0.000000,3.795707941055298,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,85016911872.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,33,2106.468506|3.000000|0.000000,3.751160144805908,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,54502031360.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,34,2106.468506|3.000000|0.000000,3.705826997756958,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,63527817216.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,35,2106.468506|3.000000|0.000000,3.6727778911590576,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,58733703168.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,36,2106.468506|3.000000|0.000000,3.6763617992401123,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,5704468480.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,37,2106.468506|3.000000|0.000000,3.5780820846557617,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,62039654400.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,38,2106.468506|3.000000|0.000000,3.665142774581909,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,70533496832.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,39,2106.468506|3.000000|0.000000,3.611372709274292,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,48956596224.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,40,2106.468506|3.000000|0.000000,3.647624969482422,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,44682506240.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,41,2106.468506|3.000000|0.000000,3.9250869750976562,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,91659886592.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,42,2106.468506|3.000000|0.000000,3.8415298461914062,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,83304923136.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,43,2106.468506|3.000000|0.000000,3.6080546379089355,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,889120.500000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,44,2106.468506|3.000000|0.000000,3.8385169506073,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,51179716608.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,45,2106.468506|3.000000|0.000000,3.570128917694092,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,82281193472.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,46,2106.468506|3.000000|0.000000,3.642747163772583,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,73289424896.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,47,2106.468506|3.000000|0.000000,3.6931519508361816,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,7163780096.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,48,2106.468506|3.000000|0.000000,3.7597858905792236,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,77507469312.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,49,2106.468506|3.000000|0.000000,3.8986082077026367,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,28046544896.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,50,2106.468506|3.000000|0.000000,3.7450058460235596,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,87117955072.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,51,2106.468506|3.000000|0.000000,3.6726109981536865,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,50229133312.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,52,2106.468506|3.000000|0.000000,3.6779298782348633,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,50088267776.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,53,2106.468506|3.000000|0.000000,3.790074110031128,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,53907640320.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,54,2106.468506|3.000000|0.000000,3.601020097732544,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,14152209408.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,55,2106.468506|3.000000|0.000000,3.7592647075653076,3.0,1929.182251|3.000000|0.000000,2097.468018|7.000000|0.000000,1936.455322|7.000000|0.000000,7,85800615936.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,56,2106.468506|3.000000|0.000000,3.7628259658813477,3.0,1929.182251|3.000000|0.000000,2088.615723|7.000000|1.000000,2054.308105|7.000000|1.000000,7,50230489088.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,57,2106.468506|3.000000|0.000000,3.58699107170105,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,48245669888.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,58,2106.468506|3.000000|0.000000,3.5226588249206543,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,63607898112.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,59,2106.468506|3.000000|0.000000,3.7069449424743652,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,49937448960.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,60,2106.468506|3.000000|0.000000,3.636754035949707,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,18747402240.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,61,2106.468506|3.000000|0.000000,3.736877918243408,3.0,1929.182251|3.000000|0.000000,2071.417725|7.000000|0.000000,1902.010864|7.000000|0.000000,7,81573388288.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,62,2106.468506|3.000000|0.000000,3.569176197052002,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,49390444544.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,63,2106.468506|3.000000|0.000000,3.9486069679260254,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,2286637056.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,64,2106.468506|3.000000|0.000000,3.7750442028045654,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,52717985792.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,65,2106.468506|3.000000|0.000000,3.7164499759674072,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,85003583488.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,66,2106.468506|3.000000|0.000000,3.7467050552368164,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,14941712384.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,67,2106.468506|3.000000|0.000000,3.719435930252075,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,68424634368.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,68,2106.468506|3.000000|0.000000,3.7693989276885986,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,84192821248.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,69,2106.468506|3.000000|0.000000,3.823244094848633,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,65184841728.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,70,2106.468506|3.000000|0.000000,3.7642180919647217,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,64377253888.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,71,2106.468506|3.000000|0.000000,3.747775077819824,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,698392064.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,72,2106.468506|3.000000|0.000000,3.8411011695861816,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,59038613504.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,73,2106.468506|3.000000|0.000000,3.7366740703582764,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,99371212800.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,74,2106.468506|3.000000|0.000000,3.7954559326171875,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,81687625728.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,75,2106.468506|3.000000|0.000000,3.591001033782959,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,85473968128.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,76,2106.468506|3.000000|0.000000,3.6567270755767822,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,84648984576.000000,N/A,5
MOGP_GENERATIONAL,6567ba52-ec6a-11f0-bf14-6e001b3eef54,Toxicity,74,77,2106.468506|3.000000|0.000000,3.6440258026123047,3.0,1929.182251|3.000000|0.000000,2106.468506|3.000000|0.000000,1929.182251|3.000000|0.000000,3,55502442496.000000,N/A,5
