MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,0,9.796895|3.000000,0.8622581958770752,3.0,10.772421|3.000000,N/A,N/A,0,243780485120.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,1,9.796895|3.000000,0.8739292621612549,3.0,10.772421|3.000000,9.796895|3.000000,10.772421|3.000000,3,69967470592.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,2,9.711526|3.000000,0.8420000076293945,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,26827591680.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,3,9.711526|3.000000,0.8398571014404297,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,52090425344.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,4,9.711526|3.000000,0.9011001586914062,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,84820443136.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,5,9.711526|3.000000,0.8729681968688965,3.0,10.822612|3.000000,9.711526|3.000000,10.822612|3.000000,3,53116870656.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,6,9.488885|3.000000,0.8756978511810303,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,77228163072.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,7,9.488885|3.000000,0.8966007232666016,3.0,9.570569|3.000000,9.265357|7.000000,10.121811|7.000000,7,28977111040.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,8,9.488885|3.000000,0.8675711154937744,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,95937650688.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,9,9.488885|3.000000,0.8484320640563965,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,95299944448.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,10,9.488885|3.000000,0.8640482425689697,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,17901846528.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,11,9.488885|3.000000,0.9267630577087402,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,96620371968.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,12,9.488885|3.000000,1.0393049716949463,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,85672804352.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,13,9.488885|3.000000,0.9449422359466553,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,79756746752.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,14,9.488885|3.000000,1.0003750324249268,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,65769586688.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,15,9.488885|3.000000,1.4981670379638672,3.0,9.570569|3.000000,8.359114|7.000000,8.830252|7.000000,7,69393121280.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,16,9.488885|3.000000,1.4001669883728027,3.0,9.570569|3.000000,8.113663|7.000000,7.558079|7.000000,7,63815966720.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,17,9.488885|3.000000,1.4380700588226318,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,67864190976.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,18,9.488885|3.000000,1.5804390907287598,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,80754278400.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,19,9.488885|3.000000,1.5875780582427979,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,48062763008.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,20,9.488885|3.000000,1.5624020099639893,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,56435486720.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,21,9.488885|3.000000,1.5297949314117432,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,78483259392.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,22,9.488885|3.000000,1.546933889389038,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,90441883648.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,23,9.488885|3.000000,1.5166399478912354,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,51827417088.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,24,9.488885|3.000000,1.5165119171142578,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,53933326336.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,25,9.488885|3.000000,1.5257840156555176,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,103510982656.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,26,9.488885|3.000000,1.538149118423462,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,54551539712.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,27,9.488885|3.000000,1.5682299137115479,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,86463905792.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,28,9.488885|3.000000,1.6007139682769775,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,57720307712.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,29,9.488885|3.000000,1.5792629718780518,3.0,9.570569|3.000000,9.482400|11.000000,10.488704|11.000000,11,65870172160.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,30,9.488885|3.000000,1.5748248100280762,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,82054127616.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,31,9.488885|3.000000,1.5499541759490967,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,58460930048.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,32,9.488885|3.000000,1.5534310340881348,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,85383430144.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,33,9.488885|3.000000,1.679563045501709,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,29674444800.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,34,9.488885|3.000000,1.6988649368286133,3.0,9.570569|3.000000,8.113663|7.000000,7.558079|7.000000,7,87074521088.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,35,9.488885|3.000000,1.652256965637207,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,68060848128.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,36,9.488885|3.000000,1.5362651348114014,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,48304357376.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,37,9.488885|3.000000,1.5575549602508545,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,101538267136.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,38,9.488885|3.000000,1.5913102626800537,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,97031536640.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,39,9.488885|3.000000,1.6566097736358643,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,89274040320.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,40,9.488885|3.000000,1.786452054977417,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,75767955456.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,41,9.488885|3.000000,1.5662930011749268,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,106625630208.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,42,9.488885|3.000000,1.6045031547546387,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,94596710400.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,43,9.488885|3.000000,1.6057710647583008,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,103539351552.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,44,9.488885|3.000000,1.5801069736480713,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,94334541824.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,45,9.488885|3.000000,1.5537221431732178,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,81593221120.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,46,9.488885|3.000000,1.599350929260254,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,99034529792.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,47,9.488885|3.000000,1.6194100379943848,3.0,9.570569|3.000000,8.467724|7.000000,9.072371|7.000000,7,125109862400.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,48,9.488885|3.000000,1.5684869289398193,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,58702938112.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,49,9.488885|3.000000,1.5712997913360596,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,77143932928.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,50,9.488885|3.000000,1.5619468688964844,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,138375364608.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,51,9.488885|3.000000,1.562668800354004,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,68909604864.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,52,9.488885|3.000000,1.4833753108978271,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,78977368064.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,53,9.488885|3.000000,1.5406579971313477,3.0,9.570569|3.000000,9.332681|7.000000,8.902987|7.000000,7,38555574272.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,54,9.488885|3.000000,1.5764691829681396,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,55804551168.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,55,9.488885|3.000000,1.5659170150756836,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,80887627776.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,56,9.488885|3.000000,1.5356159210205078,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,38465388544.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,57,9.488885|3.000000,1.5282082557678223,3.0,9.570569|3.000000,7.187291|7.000000,6.887758|7.000000,7,83128516608.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,58,9.488885|3.000000,1.5426709651947021,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,53374894080.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,59,9.488885|3.000000,1.550997018814087,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,101522735104.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,60,9.488885|3.000000,1.5595898628234863,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,49796194304.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,61,9.488885|3.000000,1.5580337047576904,3.0,9.570569|3.000000,9.265357|7.000000,10.121811|7.000000,7,70448701440.000000,N/A,5
MOGP_GENERATIONAL,217e2ba6-f14b-11f0-894a-6e001b3eef54,Boston,74,62,9.488885|3.000000,1.550034999847412,3.0,9.570569|3.000000,9.488885|3.000000,9.570569|3.000000,3,55618359296.000000,N/A,5
