MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,0,9.382798|3.000000,1.104015827178955,3.0,11.599231|3.000000,N/A,N/A,0,243506036736.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,1,9.382798|3.000000,0.022615909576416016,3.0,11.599231|3.000000,9.382798|3.000000,11.599231|3.000000,3,94175797248.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,27,7.947104|3.000000,0.02622079849243164,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,49530511360.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,28,7.947104|3.000000,0.022930145263671875,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,55082987520.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,29,7.947104|3.000000,0.018891096115112305,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,24365178880.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,30,7.947104|3.000000,0.020926952362060547,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,81368973312.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,31,7.947104|3.000000,0.015716075897216797,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,33143635968.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,32,7.947104|3.000000,0.014965057373046875,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,97771241472.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,33,7.947104|3.000000,0.014990091323852539,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,28709216256.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,34,7.947104|3.000000,0.016357898712158203,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,124176072704.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,35,7.947104|3.000000,0.02349996566772461,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,57749221376.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,36,7.947104|3.000000,0.015271902084350586,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,59520585728.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,37,7.947104|3.000000,0.016391992568969727,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,75871969280.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,38,7.947104|3.000000,0.02303600311279297,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,106591666176.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,39,7.947104|3.000000,0.0161590576171875,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,89662103552.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,40,7.947104|3.000000,0.020282268524169922,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,52370419712.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,41,7.947104|3.000000,0.02242898941040039,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,77331709952.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,42,7.947104|3.000000,0.015880107879638672,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,103276003328.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,43,7.947104|3.000000,0.02181100845336914,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,126585438208.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,44,7.947104|3.000000,0.02543807029724121,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,93985562624.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,45,7.947104|3.000000,0.023034095764160156,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,92726214656.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,46,7.947104|3.000000,0.015603065490722656,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,79077744640.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,47,7.947104|3.000000,0.026792287826538086,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,94046355456.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,48,7.947104|3.000000,0.021984100341796875,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,56769880064.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,49,7.947104|3.000000,0.015340089797973633,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,73892462592.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,50,7.947104|3.000000,0.01579904556274414,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,83154599936.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,51,7.947104|3.000000,0.023737192153930664,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,47427772416.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,52,7.947104|3.000000,0.021729707717895508,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,112170721280.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,53,7.947104|3.000000,0.02084040641784668,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,63887917056.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,54,7.947104|3.000000,0.015881776809692383,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,79659761664.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,55,7.947104|3.000000,0.01703810691833496,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,68018790400.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,56,7.947104|3.000000,0.027431964874267578,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,27692118016.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,57,7.947104|3.000000,0.02732396125793457,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,102746628096.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,58,7.947104|3.000000,0.023453950881958008,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,70555418624.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,59,7.947104|3.000000,0.015483856201171875,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,89616056320.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,60,7.947104|3.000000,0.017822980880737305,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,69543624704.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,61,7.947104|3.000000,0.015880823135375977,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,50166599680.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,62,7.947104|3.000000,0.03126716613769531,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,55533154304.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,63,7.947104|3.000000,0.015017032623291016,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,28185667584.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,64,7.947104|3.000000,0.016856908798217773,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,101259886592.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,65,7.947104|3.000000,0.018703937530517578,3.0,10.207026|3.000000,7.769181|7.000000,10.427045|7.000000,7,111506219008.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,66,7.947104|3.000000,0.01947617530822754,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,114774941696.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,67,7.947104|3.000000,0.01602792739868164,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,50715353088.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,68,7.947104|3.000000,0.015490055084228516,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,101630443520.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,69,7.947104|3.000000,0.01625990867614746,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,88305655808.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,70,7.947104|3.000000,0.018100976943969727,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,99878993920.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,71,7.947104|3.000000,0.01730513572692871,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,52517769216.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,72,7.947104|3.000000,0.015254974365234375,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,72639160320.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,73,7.947104|3.000000,0.0170590877532959,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,112191225856.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,74,7.947104|3.000000,0.022661924362182617,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,77499719680.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,75,7.947104|3.000000,0.032341957092285156,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,108178341888.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,76,7.947104|3.000000,0.016011953353881836,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,97079402496.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,77,7.947104|3.000000,0.015717029571533203,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,74578698240.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,78,7.947104|3.000000,0.015169858932495117,3.0,10.207026|3.000000,7.713316|7.000000,9.450739|7.000000,7,100410982400.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,79,7.947104|3.000000,0.017067670822143555,3.0,10.207026|3.000000,7.769181|7.000000,10.427045|7.000000,7,78624227328.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,80,7.947104|3.000000,0.016145944595336914,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,70475186176.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,81,7.947104|3.000000,0.018512248992919922,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,84087930880.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,82,7.947104|3.000000,0.025297880172729492,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,66467692544.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,83,7.947104|3.000000,0.02198624610900879,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,74490011648.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,84,7.947104|3.000000,0.022641897201538086,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,61133291520.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,85,7.947104|3.000000,0.08579301834106445,3.0,10.207026|3.000000,7.643441|7.000000,8.624413|7.000000,7,85676597248.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,86,7.947104|3.000000,0.01768779754638672,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,87120797696.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,87,7.947104|3.000000,0.025323867797851562,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,109447643136.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,88,7.947104|3.000000,0.03106689453125,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,35569627136.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,89,7.947104|3.000000,0.023612022399902344,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,119660470272.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,90,7.947104|3.000000,0.01646590232849121,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,78631739392.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,91,7.947104|3.000000,0.02402186393737793,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,76087328768.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,92,7.947104|3.000000,0.03202676773071289,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,121538568192.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,93,7.947104|3.000000,0.016063928604125977,3.0,10.207026|3.000000,7.535668|7.000000,9.895707|7.000000,7,86506668032.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,94,7.947104|3.000000,0.02044081687927246,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,95369232384.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,95,7.947104|3.000000,0.016232013702392578,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,56292904960.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,96,7.947104|3.000000,0.01524496078491211,3.0,10.207026|3.000000,7.713316|7.000000,9.450739|7.000000,7,80316923904.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,97,7.947104|3.000000,0.024194955825805664,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,53822222336.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,98,7.947104|3.000000,0.015519142150878906,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,82040209408.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,99,7.947104|3.000000,0.014990806579589844,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,81020092416.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,100,7.947104|3.000000,0.0239260196685791,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,85835071488.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,101,7.947104|3.000000,0.022563695907592773,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,77121085440.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,102,7.947104|3.000000,0.017672061920166016,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,84052582400.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,103,7.947104|3.000000,0.022264957427978516,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,57509273600.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,104,7.947104|3.000000,0.023773908615112305,3.0,10.207026|3.000000,7.535668|15.000000,9.895707|15.000000,15,123872755712.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,105,7.947104|3.000000,0.024560928344726562,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,122545373184.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,106,7.947104|3.000000,0.021791934967041016,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,57213849600.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,107,7.947104|3.000000,0.021929025650024414,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,65091665920.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,108,7.947104|3.000000,0.01439213752746582,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,41144528896.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,109,7.947104|3.000000,0.018852710723876953,3.0,10.207026|3.000000,7.769181|7.000000,10.427045|7.000000,7,61030821888.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,110,7.947104|3.000000,0.015451192855834961,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,95384215552.000000,8.724561|3.000000,5
MOGP_GENERATIONAL,e4189058-ebcd-11f0-939b-6e001b3eef54,Boston,74,111,7.947104|3.000000,0.02629399299621582,3.0,10.207026|3.000000,7.947104|3.000000,10.207026|3.000000,3,114211610624.000000,8.724561|3.000000,5
