MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2496.589355|3.000000,0.9014489650726318,3.0,1877.684692|3.000000,N/A,N/A,0,158355324928.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2414.411621|3.000000,0.02062678337097168,3.0,1776.784180|3.000000,2414.411621|3.000000,1776.784180|3.000000,3,53801443328.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,12,2271.680176|3.000000,0.020694971084594727,3.0,1921.671753|3.000000,2271.680176|3.000000,1921.671753|3.000000,3,70617292800.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,13,2271.680176|3.000000,0.020071983337402344,3.0,1921.671753|3.000000,2271.680176|3.000000,1921.671753|3.000000,3,47525912576.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,14,2305.681396|3.000000,0.017927885055541992,3.0,1787.455444|3.000000,2305.681396|3.000000,1787.455444|3.000000,3,69527805952.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,15,2271.680176|3.000000,0.017323970794677734,3.0,1921.671753|3.000000,2271.680176|3.000000,1921.671753|3.000000,3,36952403968.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,16,2405.292480|3.000000,0.018030166625976562,3.0,2148.287109|3.000000,2405.292480|3.000000,2148.287109|3.000000,3,49784045568.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,17,2421.233154|3.000000,0.10132312774658203,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,49784045568.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,18,2421.233154|3.000000,0.018075942993164062,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,34821476352.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,19,2421.233154|3.000000,0.018347978591918945,3.0,1877.368164|3.000000,2248.441650|7.000000,1869.538940|7.000000,7,9809876992.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,20,2421.233154|3.000000,0.019115924835205078,3.0,1877.368164|3.000000,2313.592773|7.000000,1716.947754|7.000000,7,20522641408.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,21,2421.233154|3.000000,0.019131183624267578,3.0,1877.368164|3.000000,2239.360596|7.000000,2171.006104|7.000000,7,11951857664.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,22,2421.233154|3.000000,0.020097017288208008,3.0,1877.368164|3.000000,2175.511475|7.000000,1895.152222|7.000000,7,69964931072.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,23,2421.233154|3.000000,0.018343210220336914,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,52437520384.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,24,2421.233154|3.000000,0.01859307289123535,3.0,1877.368164|3.000000,2303.915527|7.000000,1721.864624|7.000000,7,4988.754395,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,25,2421.233154|3.000000,0.018161773681640625,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,114.265297,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,26,2421.233154|3.000000,0.020442724227905273,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,4000.052734,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,27,2421.233154|3.000000,0.019334077835083008,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,34226976768.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,28,2421.233154|3.000000,0.019227981567382812,3.0,1877.368164|3.000000,2201.331299|7.000000,1704.340454|7.000000,7,77650640896.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,29,2421.233154|3.000000,0.0337061882019043,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,30520207360.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,30,2421.233154|3.000000,0.018750905990600586,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,47616924.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,31,2421.233154|3.000000,0.01856398582458496,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,71393730560.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,32,2421.233154|3.000000,0.017489910125732422,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,57052131328.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,33,2421.233154|3.000000,0.018831968307495117,3.0,1877.368164|3.000000,2249.232666|7.000000,2009.776367|7.000000,7,30647361536.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,34,2421.233154|3.000000,0.018625736236572266,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,50366197760.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,35,2421.233154|3.000000,0.019170045852661133,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,59614171136.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,36,2421.233154|3.000000,0.018282175064086914,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,14681221120.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,37,2421.233154|3.000000,0.01857781410217285,3.0,1877.368164|3.000000,2375.142334|7.000000,2142.826172|7.000000,7,53792673792.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,38,2421.233154|3.000000,0.020040273666381836,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,65536503808.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,39,2421.233154|3.000000,0.018296003341674805,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,200.206146,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,40,2421.233154|3.000000,0.016663074493408203,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,3027.614746,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,41,2421.233154|3.000000,0.019782066345214844,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,71021027328.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,42,2421.233154|3.000000,0.018808841705322266,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,50575527936.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,43,2421.233154|3.000000,0.016848087310791016,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,66368217088.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,44,2421.233154|3.000000,0.019244909286499023,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,11719590912.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,45,2421.233154|3.000000,0.019253253936767578,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,85894324224.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,46,2421.233154|3.000000,0.019392013549804688,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,35634585600.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,47,2421.233154|3.000000,0.020988941192626953,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,54663585792.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,48,2421.233154|3.000000,0.019526004791259766,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,8003966976.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,49,2421.233154|3.000000,0.01803302764892578,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,65473581056.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,50,2421.233154|3.000000,0.018872737884521484,3.0,1877.368164|3.000000,2401.691895|11.000000,2274.627197|11.000000,11,67662393344.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,51,2421.233154|3.000000,0.018852949142456055,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,50226069504.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,52,2421.233154|3.000000,0.018871068954467773,3.0,1877.368164|3.000000,2416.039062|7.000000,1709.730957|7.000000,7,83247.187500,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,53,2421.233154|3.000000,0.019234895706176758,3.0,1877.368164|3.000000,2400.966797|7.000000,2260.335938|7.000000,7,28288950272.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,54,2421.233154|3.000000,0.023504257202148438,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,49480814592.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,55,2421.233154|3.000000,0.018379926681518555,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,49941970944.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,56,2421.233154|3.000000,0.019695758819580078,3.0,1877.368164|3.000000,2420.138184|7.000000,2038.978149|7.000000,7,14410141.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,57,2421.233154|3.000000,0.01993107795715332,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,50015862784.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,58,2421.233154|3.000000,0.019479036331176758,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,63504084992.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,59,2421.233154|3.000000,0.01887202262878418,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,57203871744.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,60,2421.233154|3.000000,0.017834901809692383,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,57577988096.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,61,2421.233154|3.000000,0.01964402198791504,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,30710513664.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,62,2421.233154|3.000000,0.01996016502380371,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,54002892800.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,63,2421.233154|3.000000,0.01914501190185547,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,50210840576.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,64,2421.233154|3.000000,0.018433809280395508,3.0,1877.368164|3.000000,2246.981201|7.000000,1810.496216|7.000000,7,52760571904.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,65,2421.233154|3.000000,0.019647836685180664,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,17426145280.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,66,2421.233154|3.000000,0.01853322982788086,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,67437514752.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,67,2421.233154|3.000000,0.025702953338623047,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,49743994880.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,68,2421.233154|3.000000,0.019552946090698242,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,59585245184.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,69,2421.233154|3.000000,0.01929926872253418,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,65704542208.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,70,2421.233154|3.000000,0.024405956268310547,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,52292562944.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,71,2421.233154|3.000000,0.017068147659301758,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,66228957184.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,72,2421.233154|3.000000,0.017916202545166016,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,118.151024,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,73,2421.233154|3.000000,0.02121591567993164,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,87210483712.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,74,2421.233154|3.000000,0.020261049270629883,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,72370741248.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,75,2421.233154|3.000000,0.017715930938720703,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,44917264384.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,76,2421.233154|3.000000,0.020279884338378906,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,102148235264.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,77,2421.233154|3.000000,0.01993393898010254,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,54561103872.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,78,2421.233154|3.000000,0.018218994140625,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,13438340096.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,79,2421.233154|3.000000,0.017516613006591797,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,34806476800.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,80,2421.233154|3.000000,0.019170045852661133,3.0,1877.368164|3.000000,2274.156738|7.000000,1718.890503|7.000000,7,68678729728.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,81,2421.233154|3.000000,0.019454002380371094,3.0,1877.368164|3.000000,2305.408936|7.000000,1805.997070|7.000000,7,38132158464.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,82,2421.233154|3.000000,0.01963186264038086,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,86518874112.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,83,2421.233154|3.000000,0.018320083618164062,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,19944312832.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,84,2421.233154|3.000000,0.019555091857910156,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,49060454400.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,85,2421.233154|3.000000,0.01921677589416504,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,41060798464.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,86,2421.233154|3.000000,0.01841282844543457,3.0,1877.368164|3.000000,2201.331299|7.000000,1704.340454|7.000000,7,93531996160.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,87,2421.233154|3.000000,0.02002692222595215,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,24174592000.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,88,2421.233154|3.000000,0.019237041473388672,3.0,1877.368164|3.000000,2392.399658|7.000000,1809.477173|7.000000,7,39017893888.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,89,2421.233154|3.000000,0.01702284812927246,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,41023156224.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,90,2421.233154|3.000000,0.02834606170654297,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,82391171072.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,91,2421.233154|3.000000,0.019535064697265625,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,65077841920.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,92,2421.233154|3.000000,0.01970696449279785,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,81619959808.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,93,2421.233154|3.000000,0.02035808563232422,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,7822806528.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,94,2421.233154|3.000000,0.019225120544433594,3.0,1877.368164|3.000000,2344.780029|7.000000,1973.034912|7.000000,7,50281336832.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,95,2421.233154|3.000000,0.018269062042236328,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,13147070464.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,96,2421.233154|3.000000,0.01804184913635254,3.0,1877.368164|3.000000,2396.185547|7.000000,2344.124512|7.000000,7,34496765952.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,97,2421.233154|3.000000,0.018939971923828125,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,60919.777344,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,98,2421.233154|3.000000,0.017720937728881836,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,3911403008.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,99,2421.233154|3.000000,0.018090009689331055,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,39888650240.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,100,2421.233154|3.000000,0.01879596710205078,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,4393461.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,101,2421.233154|3.000000,0.017904996871948242,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,50102091776.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,102,2421.233154|3.000000,0.019258975982666016,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,160003456.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,103,2421.233154|3.000000,0.023096084594726562,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,50693230592.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,104,2421.233154|3.000000,0.017431974411010742,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,8749862912.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,105,2421.233154|3.000000,0.022439956665039062,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,44188426240.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,106,2421.233154|3.000000,0.018375158309936523,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,31799056384.000000,N/A,5
MOGP_GENERATIONAL,3909e6b2-f1ea-11f0-9cc4-6e001b3eef54,Toxicity,74,107,2421.233154|3.000000,0.018140792846679688,3.0,1877.368164|3.000000,2421.233154|3.000000,1877.368164|3.000000,3,61184798720.000000,N/A,5
