MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2261.405518|3.000000,1.0356857776641846,3.0,2468.740234|3.000000,N/A,N/A,0,159974572032.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2178.367676|3.000000,0.030094146728515625,3.0,2376.090332|3.000000,2178.367676|3.000000,2376.090332|3.000000,3,52430864384.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,2,2104.021973|3.000000,0.02501392364501953,3.0,2400.671631|3.000000,2104.021973|3.000000,2400.671631|3.000000,3,65764200448.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,3,2101.554932|3.000000,0.03683805465698242,3.0,2402.684814|3.000000,2101.554932|3.000000,2402.684814|3.000000,3,75689172992.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,4,2101.554932|3.000000,0.027276039123535156,3.0,2402.684814|3.000000,2101.554932|3.000000,2402.684814|3.000000,3,54866624512.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,5,2090.514404|3.000000,0.01790785789489746,3.0,2352.281982|3.000000,2090.514404|3.000000,2352.281982|3.000000,3,59979481088.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,6,2077.251465|3.000000,0.029805660247802734,3.0,2373.611816|3.000000,2077.251465|3.000000,2373.611816|3.000000,3,95078637568.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,7,2077.251465|3.000000,0.019999980926513672,3.0,2373.611816|3.000000,2077.251465|3.000000,2373.611816|3.000000,3,1986762880.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,8,2077.251465|3.000000,0.02356100082397461,3.0,2373.611816|3.000000,2077.251465|3.000000,2373.611816|3.000000,3,49925402624.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,9,2077.251465|3.000000,0.025612831115722656,3.0,2373.611816|3.000000,2077.251465|3.000000,2373.611816|3.000000,3,17512310784.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,10,2069.017822|3.000000,0.025522708892822266,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,5331101184.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,11,2069.017822|3.000000,0.02545905113220215,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,11742845952.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,12,2069.017822|3.000000,0.019605159759521484,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,69066924032.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,13,2069.017822|3.000000,0.01900792121887207,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,113345536.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,14,2069.017822|3.000000,0.026559829711914062,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,39221858304.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,15,2069.017822|3.000000,0.028825998306274414,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,54275514368.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,16,2069.017822|3.000000,0.024439096450805664,3.0,2341.378906|3.000000,2067.236084|5.000000,2235.486084|5.000000,5,62522908672.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,17,2069.017822|3.000000,0.024200916290283203,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,49339457536.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,18,2069.017822|3.000000,0.01962900161743164,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,62419791872.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,19,2069.017822|3.000000,0.02308201789855957,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,7829799424.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,20,2069.017822|3.000000,0.019702672958374023,3.0,2341.378906|3.000000,2027.797363|7.000000,2142.344971|7.000000,7,22946867200.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,21,2069.017822|3.000000,0.02186870574951172,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,45958844416.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,22,2069.017822|3.000000,0.033406972885131836,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,1872069.125000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,23,2069.017822|3.000000,0.02045416831970215,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,54523953152.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,24,2069.017822|3.000000,0.025478839874267578,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,62050439168.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,25,2069.017822|3.000000,0.022999048233032227,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,48696619008.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,26,2069.017822|3.000000,0.019975900650024414,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,395879488.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,27,2069.017822|3.000000,0.019470930099487305,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,57108934656.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,28,2069.017822|3.000000,0.02425074577331543,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,74765950976.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,29,2069.017822|3.000000,0.023940086364746094,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,15139326976.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,30,2069.017822|3.000000,0.030612945556640625,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,47294705664.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,31,2069.017822|3.000000,0.020873069763183594,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,75891245056.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,32,2069.017822|3.000000,0.022624969482421875,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,44294.214844,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,33,2069.017822|3.000000,0.024044036865234375,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,32351062016.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,34,2069.017822|3.000000,0.029153108596801758,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,15135889408.000000,2136.099365|3.000000,5
MOGP_GENERATIONAL,07d8d666-f1b8-11f0-9cc4-6e001b3eef54,Toxicity,74,35,2069.017822|3.000000,0.0275881290435791,3.0,2341.378906|3.000000,2069.017822|3.000000,2341.378906|3.000000,3,64463933440.000000,2136.099365|3.000000,5
