MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,0,10.173091|3.000000,0.9424450397491455,3.0,9.927163|3.000000,N/A,N/A,0,242212732928.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,1,10.173091|3.000000,0.022852182388305664,3.0,9.927163|3.000000,10.173091|3.000000,9.927163|3.000000,3,68578578432.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,2,10.162278|3.000000,0.02113199234008789,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,25041616896.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,3,10.162278|3.000000,0.0206449031829834,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,52048998400.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,4,10.162278|3.000000,0.018020153045654297,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,66124034048.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,5,10.162278|3.000000,0.02003312110900879,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,58272186368.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,6,10.162278|3.000000,0.01735520362854004,3.0,9.811518|3.000000,10.142614|7.000000,9.198604|7.000000,7,35204861952.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,7,10.162278|3.000000,0.023501157760620117,3.0,9.811518|3.000000,10.133376|5.000000,9.841089|5.000000,5,75921793024.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,8,10.162278|3.000000,0.016237974166870117,3.0,9.811518|3.000000,8.676176|5.000000,9.702431|5.000000,5,87282294784.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,9,10.162278|3.000000,0.019310712814331055,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,61039845376.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,10,10.162278|3.000000,0.016520977020263672,3.0,9.811518|3.000000,9.841810|5.000000,9.744068|5.000000,5,99327492096.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,11,10.162278|3.000000,0.015302896499633789,3.0,9.811518|3.000000,7.830004|7.000000,8.225410|7.000000,7,91156856832.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,12,10.162278|3.000000,0.01689600944519043,3.0,9.811518|3.000000,8.026793|5.000000,8.972033|5.000000,5,35287318528.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,13,10.162278|3.000000,0.016289949417114258,3.0,9.811518|3.000000,9.670309|5.000000,9.197421|5.000000,5,71462297600.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,14,10.162278|3.000000,0.023224830627441406,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,72328724480.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,15,10.162278|3.000000,0.01624298095703125,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,37441626112.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,16,10.162278|3.000000,0.021229267120361328,3.0,9.811518|3.000000,7.830004|7.000000,8.225410|7.000000,7,55995273216.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,17,10.162278|3.000000,0.016109943389892578,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,56647741440.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,18,10.162278|3.000000,0.016496896743774414,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,72229199872.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,19,10.162278|3.000000,0.01604604721069336,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,68334678016.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,20,10.162278|3.000000,0.0185699462890625,3.0,9.811518|3.000000,9.301398|7.000000,9.311450|7.000000,7,69693587456.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,21,10.162278|3.000000,0.01968693733215332,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,114632294400.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,22,10.162278|3.000000,0.026690006256103516,3.0,9.811518|3.000000,9.670309|7.000000,9.197421|7.000000,7,58020671488.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,23,10.162278|3.000000,0.015018939971923828,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,78308057088.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,24,10.162278|3.000000,0.02278304100036621,3.0,9.811518|3.000000,9.274452|7.000000,9.035919|7.000000,7,34964447232.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,25,10.162278|3.000000,0.02071404457092285,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,59345686528.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,26,10.162278|3.000000,0.01581096649169922,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,69204279296.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,27,10.162278|3.000000,0.017576217651367188,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,71382614016.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,28,10.162278|3.000000,0.014168977737426758,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,71978975232.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,29,10.162278|3.000000,0.01684284210205078,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,69203402752.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,30,10.162278|3.000000,0.020985841751098633,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,7985280512.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,31,10.162278|3.000000,0.01863694190979004,3.0,9.811518|3.000000,9.395255|11.000000,9.360917|11.000000,11,86522159104.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,32,10.162278|3.000000,0.01739788055419922,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,69933776896.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,33,10.162278|3.000000,0.020344972610473633,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,57462775808.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,34,10.162278|3.000000,0.0314178466796875,3.0,9.811518|3.000000,9.274452|7.000000,9.035919|7.000000,7,96983113728.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,35,10.162278|3.000000,0.017027854919433594,3.0,9.811518|3.000000,9.747645|7.000000,9.987910|7.000000,7,80075522048.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,36,10.162278|3.000000,0.015051841735839844,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,85459509248.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,37,10.162278|3.000000,0.017056941986083984,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,92262350848.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,38,10.162278|3.000000,0.02403402328491211,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,77976682496.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,39,10.162278|3.000000,0.019609928131103516,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,96958947328.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,40,10.162278|3.000000,0.024384021759033203,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,68722597888.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,41,10.162278|3.000000,0.01948690414428711,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,106409091072.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,42,10.162278|3.000000,0.021380186080932617,3.0,9.811518|3.000000,7.530595|5.000000,7.728903|5.000000,5,95606439936.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,43,10.162278|3.000000,0.023021936416625977,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,71538941952.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,44,10.162278|3.000000,0.015012979507446289,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,56807223296.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,45,10.162278|3.000000,0.015569210052490234,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,76223307776.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,46,10.162278|3.000000,0.01659226417541504,3.0,9.811518|3.000000,8.588106|7.000000,8.302723|7.000000,7,74448060416.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,47,10.162278|3.000000,0.017081260681152344,3.0,9.811518|3.000000,9.164771|7.000000,9.108953|7.000000,7,88650366976.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,48,10.162278|3.000000,0.01626110076904297,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,86595133440.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,49,10.162278|3.000000,0.019896745681762695,3.0,9.811518|3.000000,9.670309|7.000000,9.197421|7.000000,7,95497019392.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,50,10.162278|3.000000,0.037735939025878906,3.0,9.811518|3.000000,9.164771|7.000000,9.108953|7.000000,7,108885639168.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,51,10.162278|3.000000,0.017312049865722656,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,95731843072.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,52,10.162278|3.000000,0.014598846435546875,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,103609139200.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,53,10.162278|3.000000,0.01639723777770996,3.0,9.811518|3.000000,9.089594|7.000000,9.470622|7.000000,7,32584837120.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,54,10.162278|3.000000,0.015938997268676758,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,52816945152.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,55,10.162278|3.000000,0.018740177154541016,3.0,9.811518|3.000000,9.747645|7.000000,9.987910|7.000000,7,89588252672.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,56,10.162278|3.000000,0.01800680160522461,3.0,9.811518|3.000000,6.970441|7.000000,7.388593|7.000000,7,79634071552.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,57,10.162278|3.000000,0.018187999725341797,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,60379185152.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,58,10.162278|3.000000,0.01647806167602539,3.0,9.811518|3.000000,9.190226|7.000000,8.955317|7.000000,7,115215048704.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,59,10.162278|3.000000,0.08789396286010742,3.0,9.811518|3.000000,9.385436|11.000000,8.853781|11.000000,11,49441255424.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,60,10.162278|3.000000,0.016299009323120117,3.0,9.811518|3.000000,10.112708|5.000000,10.453994|5.000000,5,77663199232.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,61,10.162278|3.000000,0.016572952270507812,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,66249887744.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,62,10.162278|3.000000,0.02252197265625,3.0,9.811518|3.000000,9.670309|7.000000,9.197421|7.000000,7,69214404608.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,63,10.162278|3.000000,0.022334814071655273,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,51087175680.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,64,10.162278|3.000000,0.015425920486450195,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,101116805120.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,65,10.162278|3.000000,0.022044897079467773,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,93470179328.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,66,10.162278|3.000000,0.020772218704223633,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,68194615296.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,67,10.162278|3.000000,0.017228126525878906,3.0,9.811518|3.000000,9.670309|7.000000,9.197421|7.000000,7,62975459328.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,68,10.162278|3.000000,0.01717090606689453,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,111195299840.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,69,10.162278|3.000000,0.020602941513061523,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,54087294976.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,70,10.162278|3.000000,0.021832942962646484,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,75344887808.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,71,10.162278|3.000000,0.02130293846130371,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,40719499264.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,72,10.162278|3.000000,0.02227306365966797,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,85594546176.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,73,10.162278|3.000000,0.021274805068969727,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,59427577856.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,74,10.162278|3.000000,0.015826940536499023,3.0,9.811518|3.000000,6.970441|7.000000,7.388593|7.000000,7,77849255936.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,75,10.162278|3.000000,0.0267791748046875,3.0,9.811518|3.000000,9.139166|7.000000,9.210172|7.000000,7,131397541888.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,76,10.162278|3.000000,0.017002105712890625,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,49944875008.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,77,10.162278|3.000000,0.015417098999023438,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,99077849088.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,78,10.162278|3.000000,0.017832040786743164,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,62576746496.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,79,10.162278|3.000000,0.01570296287536621,3.0,9.811518|3.000000,8.645523|7.000000,8.673038|7.000000,7,73719144448.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,80,10.162278|3.000000,0.020537137985229492,3.0,9.811518|3.000000,8.320602|7.000000,8.302930|7.000000,7,98726977536.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,81,10.162278|3.000000,0.015564918518066406,3.0,9.811518|3.000000,8.465558|7.000000,8.647169|7.000000,7,28115994624.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,82,10.162278|3.000000,0.024715900421142578,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,73950650368.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,83,10.162278|3.000000,0.022984027862548828,3.0,9.811518|3.000000,8.320602|7.000000,8.302930|7.000000,7,90133004288.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,84,10.162278|3.000000,0.02105712890625,3.0,9.811518|3.000000,8.289186|7.000000,8.237376|7.000000,7,34443055104.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,85,10.162278|3.000000,0.01653599739074707,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,96420798464.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,86,10.162278|3.000000,0.019696950912475586,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,81875165184.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,87,10.162278|3.000000,0.01988816261291504,3.0,9.811518|3.000000,9.164771|7.000000,9.108953|7.000000,7,96819748864.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,88,10.162278|3.000000,0.015146970748901367,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,72742690816.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,89,10.162278|3.000000,0.01925802230834961,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,93232250880.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,90,10.162278|3.000000,0.020373106002807617,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,84825300992.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,91,10.162278|3.000000,0.01542520523071289,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,23941105664.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,92,10.162278|3.000000,0.024812698364257812,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,85354848256.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,93,10.162278|3.000000,0.015619039535522461,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,101545893888.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,94,10.162278|3.000000,0.016827106475830078,3.0,9.811518|3.000000,9.316679|7.000000,8.832669|7.000000,7,86968066048.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,95,10.162278|3.000000,0.021364927291870117,3.0,9.811518|3.000000,7.830004|7.000000,8.225410|7.000000,7,26837155840.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,96,10.162278|3.000000,0.015941858291625977,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,59862085632.000000,10.173091|3.000000,5
MOGP_GENERATIONAL,6419fba8-f131-11f0-894a-6e001b3eef54,Boston,74,97,10.162278|3.000000,0.02042078971862793,3.0,9.811518|3.000000,10.162278|3.000000,9.811518|3.000000,3,66507354112.000000,10.173091|3.000000,5
