MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,0,2584.615967|3.000000|0.000000,1.3227598667144775,3.0,2674.053223|3.000000|0.000000,N/A,N/A,0,159825739776.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,1,2446.081299|3.000000|0.000000,1.2554600238800049,3.0,2537.999756|3.000000|0.000000,2309.065674|3.000000|1.000000,2450.678223|3.000000|1.000000,3,83376717824.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,12,2057.997559|3.000000|0.000000,2.3940436840057373,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,81874575360.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,13,2057.997559|3.000000|0.000000,2.7055091857910156,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,4162648832.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,14,2057.997559|3.000000|0.000000,3.0518479347229004,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,238759.421875,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,15,2057.997559|3.000000|0.000000,2.8896336555480957,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,72318910464.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,16,2057.997559|3.000000|0.000000,2.8425440788269043,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,55273979904.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,17,2057.997559|3.000000|0.000000,2.9303460121154785,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,72825839616.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,18,2057.997559|3.000000|0.000000,2.8898279666900635,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,10678779904.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,19,2057.997559|3.000000|0.000000,2.935905933380127,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,98170585088.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,20,2057.997559|3.000000|0.000000,2.854954957962036,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,98115461120.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,21,2057.997559|3.000000|0.000000,2.843317985534668,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,49850265600.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,22,2057.997559|3.000000|0.000000,2.8719749450683594,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,69241077760.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,23,2057.997559|3.000000|0.000000,2.8734169006347656,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,86579970048.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,24,2057.997559|3.000000|0.000000,2.858201026916504,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,52473061376.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,25,2057.997559|3.000000|0.000000,2.8954508304595947,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,68874739712.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,26,2057.997559|3.000000|0.000000,2.8898279666900635,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,49784016896.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,27,2057.997559|3.000000|0.000000,2.971817970275879,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,61743956.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,28,2057.997559|3.000000|0.000000,2.8694729804992676,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,81909030912.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,29,2057.997559|3.000000|0.000000,2.8063559532165527,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,96481599488.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,30,2057.997559|3.000000|0.000000,2.8298251628875732,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,54482481152.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,31,2057.997559|3.000000|0.000000,2.836364984512329,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,51288686592.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,32,2057.997559|3.000000|0.000000,2.9774672985076904,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,78183636992.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,33,2057.997559|3.000000|0.000000,2.9063098430633545,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,71989133312.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,34,2057.997559|3.000000|0.000000,2.7914860248565674,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,76340748288.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,35,2057.997559|3.000000|0.000000,2.876321792602539,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,18323185664.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,36,2057.997559|3.000000|0.000000,2.7920451164245605,3.0,2142.211426|3.000000|0.000000,2021.861816|7.000000|1.000000,2036.967896|7.000000|1.000000,7,93387530240.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,37,2057.997559|3.000000|0.000000,2.7455289363861084,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,51194941440.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,38,2057.997559|3.000000|0.000000,2.8448562622070312,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,78483750912.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,39,2057.997559|3.000000|0.000000,2.7793772220611572,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,83755352064.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,40,2057.997559|3.000000|0.000000,2.810798168182373,3.0,2142.211426|3.000000|0.000000,1990.453613|15.000000|2.000000,2083.471191|15.000000|2.000000,15,91371790336.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,41,2057.997559|3.000000|0.000000,2.883335828781128,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,778860864.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,42,2057.997559|3.000000|0.000000,2.8771400451660156,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,116008976384.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,43,2057.997559|3.000000|0.000000,2.7281291484832764,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,58213711872.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,44,2057.997559|3.000000|0.000000,2.8415379524230957,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,19183642624.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,45,2057.997559|3.000000|0.000000,2.776880979537964,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,65751597056.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,46,2057.997559|3.000000|0.000000,2.7900660037994385,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,78037172224.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,47,2057.997559|3.000000|0.000000,2.918522834777832,3.0,2142.211426|3.000000|0.000000,2035.231567|7.000000|2.000000,2115.878906|7.000000|2.000000,7,77404717056.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,48,2057.997559|3.000000|0.000000,2.769213914871216,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,4310241280.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,49,2057.997559|3.000000|0.000000,2.9198837280273438,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,61375217664.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,50,2057.997559|3.000000|0.000000,2.8032898902893066,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,71347404800.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,51,2057.997559|3.000000|0.000000,2.6983911991119385,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,50829373440.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,52,2057.997559|3.000000|0.000000,2.8379998207092285,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,84900995072.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,53,2057.997559|3.000000|0.000000,2.813694953918457,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,70895050752.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,54,2057.997559|3.000000|0.000000,2.8443708419799805,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,90790641664.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,55,2057.997559|3.000000|0.000000,2.896907091140747,3.0,2142.211426|3.000000|0.000000,2039.655762|7.000000|1.000000,2135.914795|7.000000|1.000000,7,45001441280.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,56,2057.997559|3.000000|0.000000,2.8804092407226562,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,5441393664.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,57,2057.997559|3.000000|0.000000,2.8421590328216553,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,64567128064.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,58,2057.997559|3.000000|0.000000,2.755552053451538,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,62736179200.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,59,2057.997559|3.000000|0.000000,2.873403787612915,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,46208667648.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,60,2057.997559|3.000000|0.000000,2.7726168632507324,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,54931607552.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,61,2057.997559|3.000000|0.000000,2.7847208976745605,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,78985977856.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,62,2057.997559|3.000000|0.000000,2.745220184326172,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,437351936.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,63,2057.997559|3.000000|0.000000,2.921074151992798,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,69985124352.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,64,2057.997559|3.000000|0.000000,2.8879077434539795,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,24612755456.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,65,2057.997559|3.000000|0.000000,2.889543294906616,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,52085858304.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,66,2057.997559|3.000000|0.000000,2.860901117324829,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,82441461760.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,67,2057.997559|3.000000|0.000000,2.866083860397339,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,81684799488.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,68,2057.997559|3.000000|0.000000,2.873893976211548,3.0,2142.211426|3.000000|0.000000,1993.066650|7.000000|0.000000,2085.365479|7.000000|0.000000,7,58810355712.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,69,2057.997559|3.000000|0.000000,2.929382085800171,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,116078575616.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,70,2057.997559|3.000000|0.000000,2.877019166946411,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,48698707968.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,71,2057.997559|3.000000|0.000000,2.9134440422058105,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,30798424064.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,72,2057.997559|3.000000|0.000000,2.9261300563812256,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,240213.765625,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,73,2057.997559|3.000000|0.000000,2.8655381202697754,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,78238015488.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,74,2057.997559|3.000000|0.000000,2.9524519443511963,3.0,2142.211426|3.000000|0.000000,2038.543335|7.000000|0.000000,2135.659912|7.000000|0.000000,7,52867694592.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,75,2057.997559|3.000000|0.000000,2.876828908920288,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,85166628864.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,76,2057.997559|3.000000|0.000000,2.764389991760254,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,69481472000.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,77,2057.997559|3.000000|0.000000,2.947474718093872,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,21258979328.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,78,2057.997559|3.000000|0.000000,2.839888095855713,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,10136499200.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,79,2057.997559|3.000000|0.000000,2.7913739681243896,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,59105021952.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,80,2057.997559|3.000000|0.000000,2.9617269039154053,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,65812639744.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,81,2057.997559|3.000000|0.000000,2.972102165222168,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,46308950016.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,82,2057.997559|3.000000|0.000000,2.8638200759887695,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,52560932864.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,83,2057.997559|3.000000|0.000000,2.863809108734131,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,40025296896.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,84,2057.997559|3.000000|0.000000,2.9982218742370605,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,54554730496.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,85,2057.997559|3.000000|0.000000,2.8482680320739746,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,85945884672.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,86,2057.997559|3.000000|0.000000,2.875166893005371,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,79065792512.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,87,2057.997559|3.000000|0.000000,2.8824031352996826,3.0,2142.211426|3.000000|0.000000,2038.543335|7.000000|0.000000,2135.659912|7.000000|0.000000,7,83975356416.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,88,2057.997559|3.000000|0.000000,2.934680938720703,3.0,2142.211426|3.000000|0.000000,2038.543335|7.000000|0.000000,2135.659912|7.000000|0.000000,7,82889244672.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,89,2057.997559|3.000000|0.000000,2.8388161659240723,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,21951576064.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,90,2057.997559|3.000000|0.000000,2.7996160984039307,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,52610453504.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,91,2057.997559|3.000000|0.000000,2.7672388553619385,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,71720386560.000000,N/A,5
MOGP_GENERATIONAL,6d8f25e0-ec5f-11f0-ade0-6e001b3eef54,Toxicity,74,92,2057.997559|3.000000|0.000000,2.8638391494750977,3.0,2142.211426|3.000000|0.000000,2057.997559|3.000000|0.000000,2142.211426|3.000000|0.000000,3,50594627584.000000,N/A,5
