MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,0,2630.032227|3.000000|0.000000,1.2154181003570557,3.0,2570.379883|3.000000|0.000000,N/A,N/A,0,159531040768.000000,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,1,2491.013428|3.000000|0.000000,4.7630510330200195,3.0,2435.603271|3.000000|0.000000,2167.990479|15.000000|6.000000,2167.700439|15.000000|6.000000,15,2014938.750000,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,12,2061.685547|3.000000|0.000000,5.787782192230225,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,80.286110,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,13,2061.685547|3.000000|0.000000,6.609501838684082,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,43.495438,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,14,2061.685547|3.000000|0.000000,7.685402154922485,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,47.704716,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,15,2061.685547|3.000000|0.000000,7.362823963165283,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,53.529671,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,16,2061.685547|3.000000|0.000000,7.166604042053223,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,62.460709,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,17,2061.685547|3.000000|0.000000,6.642706871032715,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,73.248131,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,18,2061.685547|3.000000|0.000000,6.258663892745972,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,78.038536,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,19,2061.685547|3.000000|0.000000,6.368333101272583,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,60.150799,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,20,2061.685547|3.000000|0.000000,7.270998239517212,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,21,2061.685547|3.000000|0.000000,8.885243892669678,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,22,2061.685547|3.000000|0.000000,8.559210062026978,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,23,2061.685547|3.000000|0.000000,8.892760992050171,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,24,2061.685547|3.000000|0.000000,8.876904249191284,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,25,2061.685547|3.000000|0.000000,8.524686813354492,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,26,2061.685547|3.000000|0.000000,9.050023794174194,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,27,2061.685547|3.000000|0.000000,8.654749155044556,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,28,2061.685547|3.000000|0.000000,8.853780031204224,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,29,2061.685547|3.000000|0.000000,8.98865294456482,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,30,2061.685547|3.000000|0.000000,8.863404035568237,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,31,2061.685547|3.000000|0.000000,8.695994853973389,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,32,2061.685547|3.000000|0.000000,8.633865118026733,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,33,2061.685547|3.000000|0.000000,8.557007074356079,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,34,2061.685547|3.000000|0.000000,8.616154909133911,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,35,2061.685547|3.000000|0.000000,8.670454978942871,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,36,2061.685547|3.000000|0.000000,8.872248888015747,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,37,2061.685547|3.000000|0.000000,8.536592960357666,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,38,2061.685547|3.000000|0.000000,8.790441036224365,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,39,2061.685547|3.000000|0.000000,8.810030937194824,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,40,2061.685547|3.000000|0.000000,8.782703161239624,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,41,2061.685547|3.000000|0.000000,8.752291202545166,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,42,2061.685547|3.000000|0.000000,8.638659954071045,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,43,2061.685547|3.000000|0.000000,8.866610765457153,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,44,2061.685547|3.000000|0.000000,8.760027885437012,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,45,2061.685547|3.000000|0.000000,8.80669093132019,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,46,2061.685547|3.000000|0.000000,8.40880274772644,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.852734,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,47,2061.685547|3.000000|0.000000,8.71558403968811,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,48,2061.685547|3.000000|0.000000,8.8942289352417,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,49,2061.685547|3.000000|0.000000,8.468439102172852,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,50,2061.685547|3.000000|0.000000,8.739718914031982,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,51,2061.685547|3.000000|0.000000,8.748798370361328,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,52,2061.685547|3.000000|0.000000,8.747041940689087,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,53,2061.685547|3.000000|0.000000,8.48782992362976,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,54,2061.685547|3.000000|0.000000,8.68477201461792,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,55,2061.685547|3.000000|0.000000,8.756597995758057,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,56,2061.685547|3.000000|0.000000,8.527371168136597,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,57,2061.685547|3.000000|0.000000,8.694473028182983,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,58,2061.685547|3.000000|0.000000,8.75624680519104,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,59,2061.685547|3.000000|0.000000,8.800339937210083,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,60,2061.685547|3.000000|0.000000,8.25747299194336,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,61,2061.685547|3.000000|0.000000,8.465628862380981,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,62,2061.685547|3.000000|0.000000,8.961989879608154,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,63,2061.685547|3.000000|0.000000,8.672847986221313,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,64,2061.685547|3.000000|0.000000,8.675992012023926,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,65,2061.685547|3.000000|0.000000,8.968287944793701,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,66,2061.685547|3.000000|0.000000,8.579911947250366,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,67,2061.685547|3.000000|0.000000,8.870812892913818,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,68,2061.685547|3.000000|0.000000,8.726160049438477,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,69,2061.685547|3.000000|0.000000,8.348206996917725,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,70,2061.685547|3.000000|0.000000,8.848167896270752,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,71,2061.685547|3.000000|0.000000,8.74154019355774,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,72,2061.685547|3.000000|0.000000,8.758930921554565,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,73,2061.685547|3.000000|0.000000,8.529397010803223,3.0,2037.223389|3.000000|0.000000,2054.678711|5.000000|1.000000,2122.568115|5.000000|1.000000,5,1.864761,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,74,2061.685547|3.000000|0.000000,9.145611047744751,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,75,2061.685547|3.000000|0.000000,8.586118221282959,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,76,2061.685547|3.000000|0.000000,8.99537205696106,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,77,2061.685547|3.000000|0.000000,8.718032121658325,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,78,2061.685547|3.000000|0.000000,8.734053134918213,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,79,2061.685547|3.000000|0.000000,8.865855932235718,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,80,2061.685547|3.000000|0.000000,8.829127073287964,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,81,2061.685547|3.000000|0.000000,8.567734003067017,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,82,2061.685547|3.000000|0.000000,8.556345224380493,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,83,2061.685547|3.000000|0.000000,8.536293983459473,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,84,2061.685547|3.000000|0.000000,8.576576948165894,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,85,2061.685547|3.000000|0.000000,8.614649772644043,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,86,2061.685547|3.000000|0.000000,8.537859201431274,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,87,2061.685547|3.000000|0.000000,8.48464298248291,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,88,2061.685547|3.000000|0.000000,8.786559104919434,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,89,2061.685547|3.000000|0.000000,8.475077152252197,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,90,2061.685547|3.000000|0.000000,8.624966144561768,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,91,2061.685547|3.000000|0.000000,8.615725755691528,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,92,2061.685547|3.000000|0.000000,8.521996974945068,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,93,2061.685547|3.000000|0.000000,8.66478681564331,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,94,2061.685547|3.000000|0.000000,8.496172904968262,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,95,2061.685547|3.000000|0.000000,8.803133964538574,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,96,2061.685547|3.000000|0.000000,8.970154285430908,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,97,2061.685547|3.000000|0.000000,8.865525960922241,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,98,2061.685547|3.000000|0.000000,8.619990110397339,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
MOGP_NSGAII,08df740a-eb34-11f0-9ebb-6e001b3eef54,Toxicity,74,99,2061.685547|3.000000|0.000000,8.629983186721802,3.0,2037.223389|3.000000|0.000000,2053.656006|5.000000|1.000000,2066.587402|5.000000|1.000000,5,2.284107,N/A,5
