MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2750.680664|3.000000|0.000000,1.2018451690673828,3.0,2261.967285|3.000000|0.000000,N/A,N/A,0,159356289024.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2611.922119|3.000000|0.000000,1.1180529594421387,3.0,2125.016846|3.000000|0.000000,2467.962402|3.000000|1.000000,2064.752930|3.000000|1.000000,3,104468389888.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,2,2464.503418|3.000000|0.000000,1.1573610305786133,3.0,1984.228027|3.000000|0.000000,2411.788574|3.000000|1.000000,2131.501709|3.000000|1.000000,3,115287506944.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,3,2247.056152|3.000000|0.000000,1.1543238162994385,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,94061461504.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,4,2247.056152|3.000000|0.000000,1.1830801963806152,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,28086507520.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,5,2247.056152|3.000000|0.000000,1.1810460090637207,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,52132581376.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,6,2247.056152|3.000000|0.000000,1.2212979793548584,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,82245926912.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,7,2247.056152|3.000000|0.000000,1.2508552074432373,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,69248303104.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,8,2247.056152|3.000000|0.000000,1.275968074798584,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,6595320832.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,9,2247.056152|3.000000|0.000000,1.3543391227722168,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,5531559424.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,10,2247.056152|3.000000|0.000000,1.4809670448303223,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,46449532928.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,11,2247.056152|3.000000|0.000000,1.7917828559875488,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,66665926656.000000,N/A,5
MOGP_GENERATIONAL,3d6a85f0-f19e-11f0-9cc4-6e001b3eef54,Toxicity,74,12,2247.056152|3.000000|0.000000,2.1854748725891113,3.0,1798.855103|3.000000|0.000000,2247.056152|3.000000|0.000000,1798.855103|3.000000|0.000000,3,71675289600.000000,N/A,5
