MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,0,2397.148193|3.000000,0.91363525390625,3.0,2267.064453|3.000000,N/A,N/A,0,159592628224.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,1,2285.081299|3.000000,0.021342992782592773,3.0,2133.613037|3.000000,2285.081299|3.000000,2133.613037|3.000000,3,55030681600.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,12,2226.868896|3.000000,0.02212977409362793,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,48868069376.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,13,2226.868896|3.000000,0.01967620849609375,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69496537088.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,14,2226.868896|3.000000,0.019777774810791016,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56685502464.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,15,2226.868896|3.000000,0.01924300193786621,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,61867761664.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,16,2226.868896|3.000000,0.025606155395507812,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,51454607360.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,17,2226.868896|3.000000,0.023396015167236328,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,64705220608.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,18,2226.868896|3.000000,0.0240020751953125,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,30821621760.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,19,2226.868896|3.000000,0.020396947860717773,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,21777774592.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,20,2226.868896|3.000000,0.028548002243041992,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,31561011200.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,21,2226.868896|3.000000,0.027235031127929688,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,83980156928.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,22,2226.868896|3.000000,0.028298139572143555,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,70099705856.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,23,2226.868896|3.000000,0.02218794822692871,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,15148800000.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,24,2226.868896|3.000000,0.02286696434020996,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,20706684928.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,25,2226.868896|3.000000,0.027066946029663086,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,1035142464.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,26,2226.868896|3.000000,0.02398371696472168,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,5524622848.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,27,2226.868896|3.000000,0.025693893432617188,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,22209734656.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,28,2226.868896|3.000000,0.019143104553222656,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,77150322688.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,29,2226.868896|3.000000,0.01836705207824707,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,48418410496.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,30,2226.868896|3.000000,0.023623943328857422,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,5542170112.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,31,2226.868896|3.000000,0.01971292495727539,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,73361612800.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,32,2226.868896|3.000000,0.019039392471313477,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69005180928.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,33,2226.868896|3.000000,0.022052764892578125,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56692559872.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,34,2226.868896|3.000000,0.030217885971069336,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,53192785920.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,35,2226.868896|3.000000,0.0191190242767334,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,48244940800.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,36,2226.868896|3.000000,0.02643895149230957,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,32658743296.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,37,2226.868896|3.000000,0.0186460018157959,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,18570137600.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,38,2226.868896|3.000000,0.021207094192504883,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,68605095936.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,39,2226.868896|3.000000,0.0204927921295166,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,46948659200.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,40,2226.868896|3.000000,0.018962860107421875,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62861934592.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,41,2226.868896|3.000000,0.017657995223999023,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,70929317888.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,42,2226.868896|3.000000,0.021767854690551758,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,29907159040.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,43,2226.868896|3.000000,0.017775774002075195,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,50519425024.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,44,2226.868896|3.000000,0.021352052688598633,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69462425600.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,45,2226.868896|3.000000,0.02853870391845703,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,54732107776.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,46,2226.868896|3.000000,0.018578767776489258,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,14606320640.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,47,2226.868896|3.000000,0.01897597312927246,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56317403136.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,48,2226.868896|3.000000,0.021314144134521484,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,311871328.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,49,2226.868896|3.000000,0.01935100555419922,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,61552398336.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,50,2226.868896|3.000000,0.026263952255249023,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,10034423808.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,51,2226.868896|3.000000,0.019570112228393555,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,65123840000.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,52,2226.868896|3.000000,0.020722150802612305,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,4406294528.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,53,2226.868896|3.000000,0.02090907096862793,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,7831530496.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,54,2226.868896|3.000000,0.02579498291015625,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49776553984.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,55,2226.868896|3.000000,0.018854141235351562,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,29038602240.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,56,2226.868896|3.000000,0.017916202545166016,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,10545.559570,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,57,2226.868896|3.000000,0.02001810073852539,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,54759538688.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,58,2226.868896|3.000000,0.027556180953979492,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62470639616.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,59,2226.868896|3.000000,0.020698070526123047,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49807138816.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,60,2226.868896|3.000000,0.01812577247619629,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,34687324160.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,61,2226.868896|3.000000,0.02049112319946289,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62295863296.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,62,2226.868896|3.000000,0.0264279842376709,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,75305000960.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,63,2226.868896|3.000000,0.019678831100463867,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,22105876480.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,64,2226.868896|3.000000,0.02476215362548828,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,11721976832.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,65,2226.868896|3.000000,0.018381118774414062,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,68310130688.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,66,2226.868896|3.000000,0.01877307891845703,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56500764672.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,67,2226.868896|3.000000,0.08043599128723145,3.0,2044.925049|3.000000,2173.391602|7.000000,1965.794312|7.000000,7,45445283840.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,68,2226.868896|3.000000,0.019131898880004883,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,74778034176.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,69,2226.868896|3.000000,0.023716211318969727,3.0,2044.925049|3.000000,2066.394775|7.000000,1946.756714|7.000000,7,49783910400.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,70,2226.868896|3.000000,0.02007317543029785,3.0,2044.925049|3.000000,2066.394775|7.000000,1946.756714|7.000000,7,48037568512.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,71,2226.868896|3.000000,0.021218061447143555,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,43976433664.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,72,2226.868896|3.000000,0.02064204216003418,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,63162322944.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,73,2226.868896|3.000000,0.018213987350463867,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,88375877632.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,74,2226.868896|3.000000,0.026656150817871094,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,81962663936.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,75,2226.868896|3.000000,0.02610921859741211,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,52365307904.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,76,2226.868896|3.000000,0.01945972442626953,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,55131566080.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,77,2226.868896|3.000000,0.020932912826538086,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69797609472.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,78,2226.868896|3.000000,0.02577376365661621,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,51091656704.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,79,2226.868896|3.000000,0.017761945724487305,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,79299026944.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,80,2226.868896|3.000000,0.020995140075683594,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,22846072832.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,81,2226.868896|3.000000,0.025999784469604492,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,10159.225586,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,82,2226.868896|3.000000,0.022073030471801758,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56999342080.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,83,2226.868896|3.000000,0.02422809600830078,3.0,2044.925049|3.000000,2097.217773|7.000000,1982.983154|7.000000,7,41584910336.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,84,2226.868896|3.000000,0.021644115447998047,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49606950912.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,85,2226.868896|3.000000,0.01950812339782715,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,15652126720.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,86,2226.868896|3.000000,0.0256350040435791,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,39728508928.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,87,2226.868896|3.000000,0.026693105697631836,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,56812503040.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,88,2226.868896|3.000000,0.02466106414794922,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,69882224640.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,89,2226.868896|3.000000,0.020896196365356445,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,62333210624.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,90,2226.868896|3.000000,0.029265880584716797,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,9041821696.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,91,2226.868896|3.000000,0.023578882217407227,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,68554547200.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,92,2226.868896|3.000000,0.01826786994934082,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,6774749696.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,93,2226.868896|3.000000,0.021956205368041992,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,32225548288.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,94,2226.868896|3.000000,0.01895928382873535,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,46656884736.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,95,2226.868896|3.000000,0.018516063690185547,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,90080400.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,96,2226.868896|3.000000,0.023306846618652344,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,64009199616.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,97,2226.868896|3.000000,0.021432876586914062,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,11734220800.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,98,2226.868896|3.000000,0.02142477035522461,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,60290641920.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,99,2226.868896|3.000000,0.020186185836791992,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,23780298752.000000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,100,2226.868896|3.000000,0.024119138717651367,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,273028.375000,2188.067871|3.000000,5
MOGP_GENERATIONAL,fc987fb4-f1d4-11f0-9cc4-6e001b3eef54,Toxicity,74,101,2226.868896|3.000000,0.0258481502532959,3.0,2044.925049|3.000000,2226.868896|3.000000,2044.925049|3.000000,3,49189597184.000000,2188.067871|3.000000,5
