MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,0,9.757213|3.000000,1.1468420028686523,3.0,10.855975|3.000000,N/A,N/A,0,243221774336.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,1,9.757213|3.000000,1.0959992408752441,3.0,10.855975|3.000000,9.757213|3.000000,10.855975|3.000000,3,112140681216.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,2,8.073854|3.000000,1.145108938217163,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,57272623104.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,3,8.073854|3.000000,1.1409931182861328,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,83710214144.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,4,8.073854|3.000000,1.1239941120147705,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,70563127296.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,5,8.073854|3.000000,1.1627750396728516,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,57708060672.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,6,8.073854|3.000000,1.139897108078003,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,72800919552.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,7,8.073854|3.000000,1.1474640369415283,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,95179055104.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,8,8.073854|3.000000,1.1339073181152344,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,111629164544.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,9,8.073854|3.000000,1.1545798778533936,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,87714725888.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,10,8.073854|3.000000,1.1829047203063965,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,82212069376.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,11,8.073854|3.000000,1.2036361694335938,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,75495833600.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,12,8.073854|3.000000,1.2035479545593262,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,84165263360.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,13,8.073854|3.000000,1.2905333042144775,3.0,9.217699|3.000000,7.951997|5.000000,9.148480|5.000000,5,76609945600.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,14,8.073854|3.000000,1.3409481048583984,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,63446151168.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,15,8.073854|3.000000,1.4940319061279297,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,89542246400.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,16,8.073854|3.000000,1.6751408576965332,3.0,9.217699|3.000000,7.608275|7.000000,8.696528|7.000000,7,38928277504.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,17,8.073854|3.000000,1.8219749927520752,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,94899257344.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,18,8.073854|3.000000,2.0643041133880615,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,75795865600.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,19,8.073854|3.000000,2.0971131324768066,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,59131379712.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,20,8.073854|3.000000,2.0372352600097656,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,78188838912.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,21,8.073854|3.000000,2.084317922592163,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,65240104960.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,22,8.073854|3.000000,2.0650439262390137,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,103066869760.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,23,8.073854|3.000000,2.099186897277832,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,3893218560.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,24,8.073854|3.000000,2.1172778606414795,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,80726106112.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,25,8.073854|3.000000,2.032763957977295,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,124294586368.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,26,8.073854|3.000000,2.064762830734253,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,62087671808.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,27,8.073854|3.000000,2.0405948162078857,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,49358331904.000000,N/A,5
MOGP_GENERATIONAL,eedaca5c-ec0d-11f0-939b-6e001b3eef54,Boston,74,28,8.073854|3.000000,2.0414042472839355,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,54517731328.000000,N/A,5
