MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,0,19.850466|3.000000|0.000000|0.000000|0.000000,1.1947269439697266,3.0,19.663256|3.000000|0.000000|0.000000|0.000000,19.663256|3.000000|0.000000|0.000000|0.000000,3,242997575680.000000,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,1,10.860480|3.000000|0.000000|0.000000|0.000000,4.697756052017212,3.0,10.287457|3.000000|0.000000|0.000000|0.000000,9.911440|3.000000|1.000000|0.000000|0.000000,3,19505.310547,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,2,10.860480|3.000000|0.000000|0.000000|0.000000,4.453227996826172,3.0,10.287457|3.000000|0.000000|0.000000|0.000000,9.911440|3.000000|1.000000|0.000000|0.000000,3,23462.167969,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,3,9.485658|3.000000|0.000000|0.000000|0.000000,4.461256742477417,3.0,8.904844|3.000000|0.000000|0.000000|0.000000,7.713575|3.000000|2.000000|0.000000|0.000000,3,35426.234375,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,4,9.485658|3.000000|0.000000|0.000000|0.000000,4.663329124450684,3.0,8.904844|3.000000|0.000000|0.000000|0.000000,7.713575|3.000000|2.000000|0.000000|0.000000,3,4.361102,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,5,9.485658|3.000000|0.000000|0.000000|0.000000,4.713687181472778,3.0,8.904844|3.000000|0.000000|0.000000|0.000000,7.713575|3.000000|2.000000|0.000000|0.000000,3,1.896430,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,6,9.485658|3.000000|0.000000|0.000000|0.000000,4.924978256225586,3.0,8.904844|3.000000|0.000000|0.000000|0.000000,7.713575|3.000000|2.000000|0.000000|0.000000,3,1.083019,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,7,9.485658|3.000000|0.000000|0.000000|0.000000,5.259392023086548,3.0,8.904844|3.000000|0.000000|0.000000|0.000000,7.713575|3.000000|2.000000|0.000000|0.000000,3,0.660322,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,8,9.485033|3.000000|0.000000|0.000000|0.000000,5.2895708084106445,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.449941,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,9,9.485033|3.000000|0.000000|0.000000|0.000000,5.634284973144531,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.421374,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,10,9.485033|3.000000|0.000000|0.000000|0.000000,7.045699119567871,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.488670,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,11,9.485033|3.000000|0.000000|0.000000|0.000000,6.744572877883911,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.553356,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,12,9.485033|3.000000|0.000000|0.000000|0.000000,5.740662097930908,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.582417,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,13,9.485033|3.000000|0.000000|0.000000|0.000000,4.896780014038086,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.550934,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,14,9.485033|3.000000|0.000000|0.000000|0.000000,4.69561505317688,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.483199,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,15,9.485033|3.000000|0.000000|0.000000|0.000000,4.8386170864105225,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.503032,N/A,5
MOGP_NSGAII,e06e349a-e8ed-11f0-88f3-6e001b3eef54,Boston,74,16,9.485033|3.000000|0.000000|0.000000|0.000000,4.918810129165649,3.0,8.869534|3.000000|0.000000|0.000000|0.000000,7.450176|11.000000|1.000000|2.000000|0.000000,11,0.351346,N/A,5
