MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,0,10.318684|3.000000,0.9470930099487305,3.0,9.570802|3.000000,N/A,N/A,0,243406487552.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,1,10.318684|3.000000,1.1238219738006592,3.0,9.570802|3.000000,10.318684|3.000000,9.570802|3.000000,3,69766823936.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,18,10.278500|3.000000,1.197221040725708,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,92000534528.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,19,10.278500|3.000000,1.2831838130950928,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,70184632320.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,20,10.278500|3.000000,1.460709810256958,3.0,9.525392|3.000000,7.957284|7.000000,7.935839|7.000000,7,91269750784.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,21,10.278500|3.000000,1.5900640487670898,3.0,9.525392|3.000000,8.589946|7.000000,8.356594|7.000000,7,70141698048.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,22,10.278500|3.000000,1.6541860103607178,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,75486314496.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,23,10.278500|3.000000,1.7135310173034668,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,54499835904.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,24,10.278500|3.000000,1.7097032070159912,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,59038146560.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,25,10.278500|3.000000,1.643955945968628,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,124353724416.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,26,10.278500|3.000000,1.7261698246002197,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,49828585472.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,27,10.278500|3.000000,1.5827288627624512,3.0,9.525392|3.000000,7.957284|7.000000,7.935839|7.000000,7,52389277696.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,28,10.278500|3.000000,1.673137903213501,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,57652424704.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,29,10.278500|3.000000,1.6823499202728271,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,36054900736.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,30,10.278500|3.000000,1.5847418308258057,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,33681731584.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,31,10.278500|3.000000,1.6367721557617188,3.0,9.525392|3.000000,9.798302|7.000000,8.876328|7.000000,7,95798165504.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,32,10.278500|3.000000,1.609825849533081,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,32893591552.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,33,10.278500|3.000000,1.710279941558838,3.0,9.525392|3.000000,7.957284|7.000000,7.935839|7.000000,7,81384144896.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,34,10.278500|3.000000,1.6110129356384277,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,134660702208.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,35,10.278500|3.000000,1.5556023120880127,3.0,9.525392|3.000000,7.957284|7.000000,7.935839|7.000000,7,61949284352.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,36,10.278500|3.000000,1.7060201168060303,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,103265271808.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,37,10.278500|3.000000,1.6922848224639893,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,120745279488.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,38,10.278500|3.000000,1.6308691501617432,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,82670632960.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,39,10.278500|3.000000,1.6637210845947266,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,108770738176.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,40,10.278500|3.000000,1.7846639156341553,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,107979317248.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,41,10.278500|3.000000,1.6633601188659668,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,74138591232.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,42,10.278500|3.000000,1.7054319381713867,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,99005906944.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,43,10.278500|3.000000,1.8606500625610352,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,106510622720.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,44,10.278500|3.000000,1.7280001640319824,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,62737960960.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,45,10.278500|3.000000,1.8056881427764893,3.0,9.525392|3.000000,9.805827|5.000000,9.436860|5.000000,5,83605528576.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,46,10.278500|3.000000,1.6362431049346924,3.0,9.525392|3.000000,9.358500|7.000000,8.638037|7.000000,7,70043033600.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,47,10.278500|3.000000,1.586564064025879,3.0,9.525392|3.000000,9.416055|7.000000,8.688149|7.000000,7,63741562880.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,48,10.278500|3.000000,1.5990631580352783,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,96278102016.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,49,10.278500|3.000000,1.6879839897155762,3.0,9.525392|3.000000,8.706813|7.000000,8.009608|7.000000,7,85266325504.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,50,10.278500|3.000000,1.8251912593841553,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,62644674560.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,51,10.278500|3.000000,1.8265199661254883,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,42756411392.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,52,10.278500|3.000000,1.6753299236297607,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,70694256640.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,53,10.278500|3.000000,1.7892107963562012,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,33734547456.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,54,10.278500|3.000000,1.7651152610778809,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,81894154240.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,55,10.278500|3.000000,1.7378919124603271,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,72861302784.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,56,10.278500|3.000000,1.7272679805755615,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,78022811648.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,57,10.278500|3.000000,1.7121529579162598,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,90805772288.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,58,10.278500|3.000000,1.668705940246582,3.0,9.525392|3.000000,9.450791|7.000000,8.954255|7.000000,7,88689213440.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,59,10.278500|3.000000,1.7144370079040527,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,82312601600.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,60,10.278500|3.000000,1.6996700763702393,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,17956173824.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,61,10.278500|3.000000,1.6550331115722656,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,78030675968.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,62,10.278500|3.000000,1.7086939811706543,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,38642176000.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,63,10.278500|3.000000,1.7065820693969727,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,46471294976.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,64,10.278500|3.000000,1.758479118347168,3.0,9.525392|3.000000,8.845660|7.000000,8.189553|7.000000,7,85587197952.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,65,10.278500|3.000000,1.7269749641418457,3.0,9.525392|3.000000,10.192014|15.000000,9.184173|15.000000,15,99522748416.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,66,10.278500|3.000000,1.6748950481414795,3.0,9.525392|3.000000,7.110510|7.000000,7.070920|7.000000,7,88637669376.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,67,10.278500|3.000000,1.7527799606323242,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,64846135296.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,68,10.278500|3.000000,1.6900737285614014,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,53508378624.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,69,10.278500|3.000000,1.7136082649230957,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,89310027776.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,70,10.278500|3.000000,1.619081974029541,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,74610016256.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,71,10.278500|3.000000,1.6273369789123535,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,73482608640.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,72,10.278500|3.000000,1.6147549152374268,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,76408799232.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,73,10.278500|3.000000,1.5349068641662598,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,39384256512.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,74,10.278500|3.000000,1.639388084411621,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,93518872576.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,75,10.278500|3.000000,1.608834981918335,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,67006083072.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,76,10.278500|3.000000,1.6391451358795166,3.0,9.525392|3.000000,9.798302|7.000000,8.876328|7.000000,7,73164079104.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,77,10.278500|3.000000,1.7641608715057373,3.0,9.525392|3.000000,8.845660|7.000000,8.189553|7.000000,7,42023972864.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,78,10.278500|3.000000,1.7503917217254639,3.0,9.525392|3.000000,10.192014|7.000000,9.184173|7.000000,7,91289288704.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,79,10.278500|3.000000,1.696739912033081,3.0,9.525392|3.000000,8.420656|7.000000,8.064589|7.000000,7,68045430784.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,80,10.278500|3.000000,1.6696321964263916,3.0,9.525392|3.000000,10.186546|7.000000,10.368776|7.000000,7,73731342336.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,81,10.278500|3.000000,1.6550006866455078,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,98213208064.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,82,10.278500|3.000000,1.7185440063476562,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,56405143552.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,83,10.278500|3.000000,1.6092653274536133,3.0,9.525392|3.000000,9.730237|7.000000,9.286898|7.000000,7,102648905728.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,84,10.278500|3.000000,1.5771560668945312,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,100384276480.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,85,10.278500|3.000000,1.4977312088012695,3.0,9.525392|3.000000,9.205759|7.000000,9.135911|7.000000,7,66685685760.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,86,10.278500|3.000000,1.9208288192749023,3.0,9.525392|3.000000,8.725118|11.000000,8.240199|11.000000,11,77407117312.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,87,10.278500|3.000000,1.543400764465332,3.0,9.525392|3.000000,8.725118|11.000000,8.240199|11.000000,11,78859804672.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,88,10.278500|3.000000,1.5020511150360107,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,15335471104.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,89,10.278500|3.000000,1.4830217361450195,3.0,9.525392|3.000000,7.957284|7.000000,7.935839|7.000000,7,81749770240.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,90,10.278500|3.000000,1.4688568115234375,3.0,9.525392|3.000000,9.334319|7.000000,8.742487|7.000000,7,93700096000.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,91,10.278500|3.000000,1.6546311378479004,3.0,9.525392|3.000000,9.798302|7.000000,8.876328|7.000000,7,77350150144.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,92,10.278500|3.000000,1.6909880638122559,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,102128951296.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,93,10.278500|3.000000,1.5148749351501465,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,64583024640.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,94,10.278500|3.000000,1.5364420413970947,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,77798825984.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,95,10.278500|3.000000,1.513174057006836,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,86518726656.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,96,10.278500|3.000000,1.5717129707336426,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,76046213120.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,97,10.278500|3.000000,1.6818978786468506,3.0,9.525392|3.000000,9.798302|7.000000,8.876328|7.000000,7,85212782592.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,98,10.278500|3.000000,1.6198947429656982,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,102863282176.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,99,10.278500|3.000000,1.6135213375091553,3.0,9.525392|3.000000,7.957284|7.000000,7.935839|7.000000,7,67222163456.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,100,10.278500|3.000000,1.6212751865386963,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,99629334528.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,101,10.278500|3.000000,1.6196448802947998,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,68871536640.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,102,10.278500|3.000000,1.6584362983703613,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,106336264192.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,103,10.278500|3.000000,1.5557410717010498,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,106816503808.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,104,10.278500|3.000000,1.614152193069458,3.0,9.525392|3.000000,9.947059|11.000000,9.013138|11.000000,11,66793852928.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,105,10.278500|3.000000,1.6271028518676758,3.0,9.525392|3.000000,8.845660|7.000000,8.189553|7.000000,7,57018617856.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,106,10.278500|3.000000,1.6967833042144775,3.0,9.525392|3.000000,8.845660|7.000000,8.189553|7.000000,7,92302499840.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,107,10.278500|3.000000,1.6348726749420166,3.0,9.525392|3.000000,8.414147|7.000000,7.936828|7.000000,7,88414486528.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,108,10.278500|3.000000,1.6465480327606201,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,63535910912.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,109,10.278500|3.000000,1.6864190101623535,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,96620191744.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,110,10.278500|3.000000,1.6851940155029297,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,82449227776.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,111,10.278500|3.000000,1.691497802734375,3.0,9.525392|3.000000,8.706813|7.000000,8.009608|7.000000,7,117435621376.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,112,10.278500|3.000000,1.5529201030731201,3.0,9.525392|3.000000,10.192014|7.000000,9.184173|7.000000,7,84597604352.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,113,10.278500|3.000000,1.627357006072998,3.0,9.525392|3.000000,8.845660|7.000000,8.189553|7.000000,7,87232249856.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,114,10.278500|3.000000,1.663468837738037,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,56806842368.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,115,10.278500|3.000000,1.6371688842773438,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,75060322304.000000,N/A,5
MOGP_GENERATIONAL,72ff69dc-efd8-11f0-8105-6e001b3eef54,Boston,74,116,10.278500|3.000000,1.6972088813781738,3.0,9.525392|3.000000,10.278500|3.000000,9.525392|3.000000,3,55586578432.000000,N/A,5
