MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,0,2496.036621|3.000000,1.4923059940338135,3.0,1879.370850|3.000000,N/A,N/A,0,158528045056.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,1,2381.309814|3.000000,1.3569409847259521,3.0,1876.542358|3.000000,2259.319580|9.000000,2068.966553|9.000000,9,53120397312.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,2,2338.225830|3.000000,1.3717429637908936,3.0,1886.886475|3.000000,2338.225830|3.000000,1886.886475|3.000000,3,61928853504.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,3,2338.225830|3.000000,1.484560251235962,3.0,1886.886475|3.000000,2252.226562|5.000000,1760.878418|5.000000,5,28366393344.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,4,2338.225830|3.000000,1.4286363124847412,3.0,1886.886475|3.000000,2338.225830|3.000000,1886.886475|3.000000,3,7313621504.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,5,2338.225830|3.000000,1.4413330554962158,3.0,1886.886475|3.000000,2338.225830|3.000000,1886.886475|3.000000,3,58474856448.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,6,2328.168945|3.000000,1.4311509132385254,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,14690402304.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,7,2328.168945|3.000000,1.4237070083618164,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,83474808832.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,8,2328.168945|3.000000,1.4288346767425537,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,18099.474609,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,9,2328.168945|3.000000,1.4712269306182861,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,3984310528.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,10,2328.168945|3.000000,1.4454090595245361,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,62172250112.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,11,2328.168945|3.000000,1.4755053520202637,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,82506203136.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,12,2328.168945|3.000000,1.4510998725891113,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,11999579136.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,13,2328.168945|3.000000,1.4630017280578613,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,13490482176.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,14,2328.168945|3.000000,1.5109460353851318,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,52893904896.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,15,2328.168945|3.000000,1.549856185913086,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,72618328064.000000,N/A,5
MOGP_GENERATIONAL,9a4644d6-ec61-11f0-991c-6e001b3eef54,Toxicity,74,16,2328.168945|3.000000,1.8234500885009766,3.0,1909.665039|3.000000,2328.168945|3.000000,1909.665039|3.000000,3,37409021952.000000,N/A,5
