MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,0,10.084611|3.000000,0.9360172748565674,3.0,10.135233|3.000000,N/A,N/A,0,243339870208.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,1,10.084611|3.000000,0.953542947769165,3.0,10.135233|3.000000,10.084611|3.000000,10.135233|3.000000,3,90125189120.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,12,9.483975|3.000000,1.0006368160247803,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,35661275136.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,13,9.483975|3.000000,1.0523650646209717,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,61992816640.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,14,9.483975|3.000000,1.029444932937622,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,86718963712.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,15,9.483975|3.000000,1.0413386821746826,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,95453200384.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,16,9.483975|3.000000,1.1104037761688232,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,93504339968.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,17,9.483975|3.000000,1.1082968711853027,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,106470129664.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,18,9.483975|3.000000,1.1524879932403564,3.0,9.581894|3.000000,9.104964|7.000000,9.332700|7.000000,7,71989452800.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,19,9.483975|3.000000,1.2613837718963623,3.0,9.581894|3.000000,8.802000|7.000000,8.298389|7.000000,7,69654749184.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,20,9.483975|3.000000,1.4111907482147217,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,76804112384.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,21,9.483975|3.000000,1.633112907409668,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,113576370176.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,22,9.483975|3.000000,1.7199740409851074,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,94664966144.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,23,9.483975|3.000000,1.7164740562438965,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,69093638144.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,24,9.483975|3.000000,1.7869560718536377,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,91225866240.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,25,9.483975|3.000000,1.795198917388916,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,107125809152.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,26,9.483975|3.000000,1.8510327339172363,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,86199599104.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,27,9.483975|3.000000,1.7408077716827393,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,80713048064.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,28,9.483975|3.000000,1.778791904449463,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,26384044032.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,29,9.483975|3.000000,1.8316090106964111,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,50883411968.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,30,9.483975|3.000000,1.83091402053833,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,99608961024.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,31,9.483975|3.000000,1.7748489379882812,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,24078757888.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,32,9.483975|3.000000,1.8247661590576172,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,87273611264.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,33,9.483975|3.000000,1.8574109077453613,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,73821880320.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,34,9.483975|3.000000,1.8255650997161865,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,124033236992.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,35,9.483975|3.000000,1.7452871799468994,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,73214705664.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,36,9.483975|3.000000,1.7543680667877197,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,84920918016.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,37,9.483975|3.000000,1.8503389358520508,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,97151746048.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,38,9.483975|3.000000,1.7867670059204102,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,73769426944.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,39,9.483975|3.000000,1.7918410301208496,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,93259292672.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,40,9.483975|3.000000,1.7781460285186768,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,76616105984.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,41,9.483975|3.000000,1.807765007019043,3.0,9.581894|3.000000,7.999949|7.000000,7.835304|7.000000,7,64649969664.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,42,9.483975|3.000000,1.7966058254241943,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,126217748480.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,43,9.483975|3.000000,1.7878448963165283,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,86298140672.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,44,9.483975|3.000000,1.8173112869262695,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,99803652096.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,45,9.483975|3.000000,1.8064188957214355,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,71139139584.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,46,9.483975|3.000000,1.863867998123169,3.0,9.581894|3.000000,9.264238|7.000000,8.871521|7.000000,7,90541834240.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,47,9.483975|3.000000,1.7874128818511963,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,93208985600.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,48,9.483975|3.000000,1.8519489765167236,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,90681638912.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,49,9.483975|3.000000,1.8294920921325684,3.0,9.581894|3.000000,9.242845|7.000000,9.118641|7.000000,7,49937444864.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,50,9.483975|3.000000,1.7748208045959473,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,74747609088.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,51,9.483975|3.000000,1.7749669551849365,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,108389146624.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,52,9.483975|3.000000,1.7616572380065918,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,67683500032.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,53,9.483975|3.000000,1.8677501678466797,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,27689562112.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,54,9.483975|3.000000,1.8745510578155518,3.0,9.581894|3.000000,7.999949|7.000000,7.835304|7.000000,7,93275742208.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,55,9.483975|3.000000,1.8051931858062744,3.0,9.581894|3.000000,8.457707|11.000000,8.608825|11.000000,11,86275678208.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,56,9.483975|3.000000,1.7850069999694824,3.0,9.581894|3.000000,8.457707|11.000000,8.608825|11.000000,11,73606094848.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,57,9.483975|3.000000,1.8161239624023438,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,70134743040.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,58,9.483975|3.000000,1.9007108211517334,3.0,9.581894|3.000000,7.999949|7.000000,7.835304|7.000000,7,72467660800.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,59,9.483975|3.000000,1.732698917388916,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,53049114624.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,60,9.483975|3.000000,1.8986101150512695,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,43663462400.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,61,9.483975|3.000000,1.7781429290771484,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,80800497664.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,62,9.483975|3.000000,1.8139209747314453,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,72650022912.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,63,9.483975|3.000000,1.8116450309753418,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,94581063680.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,64,9.483975|3.000000,1.8379287719726562,3.0,9.581894|3.000000,8.802000|7.000000,8.298389|7.000000,7,88694669312.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,65,9.483975|3.000000,1.7834389209747314,3.0,9.581894|3.000000,9.422267|7.000000,9.778646|7.000000,7,120688476160.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,66,9.483975|3.000000,1.823767900466919,3.0,9.581894|3.000000,9.422267|7.000000,9.778646|7.000000,7,71761633280.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,67,9.483975|3.000000,1.7343840599060059,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,74224525312.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,68,9.483975|3.000000,1.8043489456176758,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,61915271168.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,69,9.483975|3.000000,1.7397291660308838,3.0,9.581894|3.000000,9.422267|7.000000,9.778646|7.000000,7,58711818240.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,70,9.483975|3.000000,1.761544942855835,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,136347009024.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,71,9.483975|3.000000,1.770380973815918,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,48868007936.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,72,9.483975|3.000000,1.8205749988555908,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,85972058112.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,73,9.483975|3.000000,1.765537977218628,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,85448556544.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,74,9.483975|3.000000,1.7694528102874756,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,35948716032.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,75,9.483975|3.000000,1.7731029987335205,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,114959884288.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,76,9.483975|3.000000,1.837616205215454,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,24247506944.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,77,9.483975|3.000000,1.8504388332366943,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,105780699136.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,78,9.483975|3.000000,1.8177211284637451,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,60189814784.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,79,9.483975|3.000000,1.771059274673462,3.0,9.581894|3.000000,8.802000|7.000000,8.298389|7.000000,7,73576759296.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,80,9.483975|3.000000,1.7328262329101562,3.0,9.581894|3.000000,8.357450|7.000000,8.216290|7.000000,7,99760652288.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,81,9.483975|3.000000,1.4901578426361084,3.0,9.581894|3.000000,8.532158|7.000000,8.493352|7.000000,7,28540344320.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,82,9.483975|3.000000,1.603877067565918,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,74319716352.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,83,9.483975|3.000000,1.488495111465454,3.0,9.581894|3.000000,8.357450|7.000000,8.216290|7.000000,7,90460274688.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,84,9.483975|3.000000,1.5167877674102783,3.0,9.581894|3.000000,7.999949|7.000000,7.835304|7.000000,7,91523866624.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,85,9.483975|3.000000,1.515373945236206,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,84739407872.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,86,9.483975|3.000000,1.5119972229003906,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,77160316928.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,87,9.483975|3.000000,1.4684841632843018,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,88979800064.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,88,9.483975|3.000000,1.5332708358764648,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,108646719488.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,89,9.483975|3.000000,1.561877965927124,3.0,9.581894|3.000000,9.139808|7.000000,9.074690|7.000000,7,92065546240.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,90,9.483975|3.000000,1.5089499950408936,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,51833167872.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,91,9.483975|3.000000,1.6105141639709473,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,82860589056.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,92,9.483975|3.000000,1.5684640407562256,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,49959084032.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,93,9.483975|3.000000,1.5725429058074951,3.0,9.581894|3.000000,9.123914|7.000000,9.386065|7.000000,7,89697411072.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,94,9.483975|3.000000,1.4913580417633057,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,76580126720.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,95,9.483975|3.000000,1.5143890380859375,3.0,9.581894|3.000000,7.999949|7.000000,7.835304|7.000000,7,66686840832.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,96,9.483975|3.000000,1.5670251846313477,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,27428540416.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,97,9.483975|3.000000,1.5590627193450928,3.0,9.581894|3.000000,9.104964|7.000000,9.332700|7.000000,7,3353421312.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,98,9.483975|3.000000,1.5043509006500244,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,22277287936.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,99,9.483975|3.000000,1.5733211040496826,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,93519544320.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,100,9.483975|3.000000,1.5393130779266357,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,61261463552.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,101,9.483975|3.000000,1.6204497814178467,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,99996557312.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,102,9.483975|3.000000,1.4955589771270752,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,105136947200.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,103,9.483975|3.000000,1.5007469654083252,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,55962271744.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,104,9.483975|3.000000,1.5622000694274902,3.0,9.581894|3.000000,7.999949|15.000000,7.835303|15.000000,15,50218762240.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,105,9.483975|3.000000,1.4931280612945557,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,35771269120.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,106,9.483975|3.000000,1.5676641464233398,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,85098766336.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,107,9.483975|3.000000,1.5418212413787842,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,59128016896.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,108,9.483975|3.000000,1.626673936843872,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,72012087296.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,109,9.483975|3.000000,1.5916938781738281,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,76915613696.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,110,9.483975|3.000000,1.5546388626098633,3.0,9.581894|3.000000,8.457707|7.000000,8.608825|7.000000,7,66953596928.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,111,9.483975|3.000000,1.5698020458221436,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,88157593600.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,112,9.483975|3.000000,1.5588228702545166,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,58955214848.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,113,9.483975|3.000000,1.5426771640777588,3.0,9.581894|3.000000,7.981347|15.000000,7.728899|15.000000,15,70444703744.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,114,9.483975|3.000000,1.5434391498565674,3.0,9.581894|3.000000,8.802000|7.000000,8.298389|7.000000,7,49745190912.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,115,9.483975|3.000000,1.5944159030914307,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,123791597568.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,116,9.483975|3.000000,1.549853801727295,3.0,9.581894|3.000000,8.256226|7.000000,8.314112|7.000000,7,81006829568.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,117,9.483975|3.000000,1.5998883247375488,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,85752561664.000000,N/A,5
MOGP_GENERATIONAL,ced529c2-f370-11f0-b094-6e001b3eef54,Boston,74,118,9.483975|3.000000,1.5527937412261963,3.0,9.581894|3.000000,9.483975|3.000000,9.581894|3.000000,3,29578096640.000000,N/A,5
