MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,0,9.490594|3.000000|0.000000,1.2017836570739746,3.0,9.605369|3.000000|0.000000,N/A,N/A,0,244205207552.000000,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,1,9.490594|3.000000|0.000000,4.818505048751831,3.0,9.605369|3.000000|0.000000,9.490594|3.000000|0.000000,9.605369|3.000000|0.000000,3,3.450408,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,2,9.489357|3.000000|0.000000,4.690109968185425,3.0,9.577792|3.000000|0.000000,9.489357|3.000000|0.000000,9.577792|3.000000|0.000000,3,2015154.625000,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,3,9.489357|3.000000|0.000000,4.595839023590088,3.0,9.577792|3.000000|0.000000,9.489357|3.000000|0.000000,9.577792|3.000000|0.000000,3,2034897.625000,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,4,9.489357|3.000000|0.000000,4.750760078430176,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,4.735444,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,5,9.489357|3.000000|0.000000,4.857098817825317,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,2.627233,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,6,9.489357|3.000000|0.000000,4.834947109222412,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,1.940478,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,7,9.489357|3.000000|0.000000,4.88873291015625,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,1.786075,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,8,9.489357|3.000000|0.000000,5.142232179641724,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,1.742748,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,9,9.489357|3.000000|0.000000,5.112208843231201,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,1.796486,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,10,9.489357|3.000000|0.000000,5.500464200973511,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,2.010660,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,11,9.489357|3.000000|0.000000,7.141006946563721,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,0.569307,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,12,9.489357|3.000000|0.000000,11.925382137298584,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,0.361426,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,13,9.489357|3.000000|0.000000,12.026110887527466,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,0.361426,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,14,9.489357|3.000000|0.000000,12.003154039382935,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,0.361426,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,15,9.489357|3.000000|0.000000,11.942667961120605,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,0.361426,N/A,5
MOGP_NSGAII,50c1b342-ebba-11f0-9ef1-6e001b3eef54,Cooling,74,16,9.489357|3.000000|0.000000,11.980719804763794,3.0,9.577792|3.000000|0.000000,4.365190|3.000000|1.000000,4.943788|3.000000|1.000000,3,0.361426,N/A,5
