MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,0,9.911528|3.000000,0.9405169486999512,3.0,10.525371|3.000000,N/A,N/A,0,243042222080.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,1,9.911528|3.000000,0.9054961204528809,3.0,10.525371|3.000000,9.911528|3.000000,10.525371|3.000000,3,74362675200.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,2,9.875564|3.000000,0.9784450531005859,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,25881239552.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,3,9.875564|3.000000,0.9947452545166016,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,51842306048.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,4,9.875564|3.000000,1.0263068675994873,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,84418199552.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,5,9.875564|3.000000,0.9805371761322021,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,53050236928.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,6,9.875564|3.000000,0.9882328510284424,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,88331214848.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,7,9.875564|3.000000,0.9883091449737549,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,49654636544.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,8,9.875564|3.000000,0.9672110080718994,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,86988472320.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,9,9.875564|3.000000,1.028703212738037,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,91826143232.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,10,9.875564|3.000000,1.1718909740447998,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,56738246656.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,11,9.875564|3.000000,1.0199227333068848,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,94361534464.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,12,9.875564|3.000000,1.0856809616088867,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,94032568320.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,13,9.875564|3.000000,1.1732499599456787,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,52922150912.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,14,9.875564|3.000000,1.2613229751586914,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,62478368768.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,15,9.875564|3.000000,1.53330397605896,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,43955441664.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,16,9.875564|3.000000,1.5831589698791504,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,66535481344.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,17,9.875564|3.000000,1.6080589294433594,3.0,10.471199|3.000000,9.302883|11.000000,9.663922|11.000000,11,97368252416.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,18,9.875564|3.000000,1.6568050384521484,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,76653379584.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,19,9.875564|3.000000,1.6491529941558838,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,79943647232.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,20,9.875564|3.000000,1.6875650882720947,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,353.002533,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,21,9.875564|3.000000,1.6309459209442139,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,92853248000.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,22,9.875564|3.000000,1.6793570518493652,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,74351190016.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,23,9.875564|3.000000,1.639868974685669,3.0,10.471199|3.000000,9.085590|7.000000,9.376570|7.000000,7,35592273920.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,24,9.875564|3.000000,1.6241071224212646,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,63025180672.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,25,9.875564|3.000000,1.6386449337005615,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,101141954560.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,26,9.875564|3.000000,1.618567943572998,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,50314952704.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,27,9.875564|3.000000,1.650892734527588,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,71373053952.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,28,9.875564|3.000000,1.665910005569458,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,57442398208.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,29,9.875564|3.000000,1.7624268531799316,3.0,10.471199|3.000000,8.161251|7.000000,8.529704|7.000000,7,25858078720.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,30,9.875564|3.000000,1.7085602283477783,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,117855723520.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,31,9.875564|3.000000,1.7236337661743164,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,52666159104.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,32,9.875564|3.000000,1.7330081462860107,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,45573013504.000000,N/A,5
MOGP_GENERATIONAL,88e74398-f337-11f0-b094-6e001b3eef54,Boston,74,33,9.875564|3.000000,1.8405258655548096,3.0,10.471199|3.000000,9.875564|3.000000,10.471199|3.000000,3,89219473408.000000,N/A,5
