MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,0,2524.108154|3.000000,2.4064509868621826,3.0,1791.230713|3.000000,N/A,N/A,0,159167774720.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,1,2437.089844|3.000000,2.263810157775879,3.0,1704.222412|3.000000,2371.832275|15.000000,1604.494507|15.000000,15,53030395904.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,2,2314.776367|3.000000,2.311641216278076,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,11181255680.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,3,2314.776367|3.000000,2.303823232650757,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,70293078016.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,4,2314.776367|3.000000,2.312947988510132,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,49631113216.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,5,2314.776367|3.000000,2.254922866821289,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,12166835200.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,6,2314.776367|3.000000,2.3485052585601807,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,46403420160.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,7,2314.776367|3.000000,2.3161871433258057,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,39913127936.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,8,2314.776367|3.000000,2.3267760276794434,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,69004.710938,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,9,2314.776367|3.000000,2.356398105621338,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,57956159488.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,10,2314.776367|3.000000,2.32505202293396,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,77883342848.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,11,2314.776367|3.000000,2.3733038902282715,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,33677740032.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,12,2314.776367|3.000000,2.3460049629211426,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,69114.859375,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,13,2314.776367|3.000000,2.348615884780884,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,52484976640.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,14,2314.776367|3.000000,2.405352830886841,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,11123851264.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,15,2314.776367|3.000000,2.5171210765838623,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,45220700160.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,16,2314.776367|3.000000,2.642102003097534,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,49937506304.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,17,2314.776367|3.000000,3.0329909324645996,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,69520662528.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,18,2314.776367|3.000000,3.5698633193969727,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,41438027776.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,19,2314.776367|3.000000,3.985373020172119,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,635799104.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,20,2314.776367|3.000000,4.096672058105469,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,96508.906250,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,21,2314.776367|3.000000,4.279453992843628,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,95379283968.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,22,2314.776367|3.000000,4.263329982757568,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,70425460736.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,23,2314.776367|3.000000,4.2601377964019775,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,17049409536.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,24,2314.776367|3.000000,4.485742807388306,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,19560906752.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,25,2314.776367|3.000000,4.307906866073608,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,48381427712.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,26,2314.776367|3.000000,4.440404891967773,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,33253632.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,27,2314.776367|3.000000,4.383445978164673,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,71328038912.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,28,2314.776367|3.000000,4.209755897521973,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,77316022272.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,29,2314.776367|3.000000,4.144212961196899,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,22236.949219,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,30,2314.776367|3.000000,4.290880918502808,3.0,1799.734131|3.000000,2187.706055|7.000000,1614.026001|7.000000,7,48904392704.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,31,2314.776367|3.000000,4.412649869918823,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,58761793536.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,32,2314.776367|3.000000,4.464537858963013,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,49620140032.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,33,2314.776367|3.000000,4.273458003997803,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,47606321152.000000,N/A,5
MOGP_GENERATIONAL,da5c805e-ec29-11f0-bf14-6e001b3eef54,Toxicity,74,34,2314.776367|3.000000,4.409582138061523,3.0,1799.734131|3.000000,2314.776367|3.000000,1799.734131|3.000000,3,68856963072.000000,N/A,5
