MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,0,19.729067|3.000000|0.000000,1.4396231174468994,3.0,19.945778|3.000000|0.000000,N/A,N/A,0,243166330880.000000,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,1,9.244568|3.000000|0.000000,5.982471942901611,3.0,10.112127|3.000000|0.000000,9.244568|3.000000|0.000000,10.112127|3.000000|0.000000,3,238847.078125,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,16,9.036079|3.000000|0.000000,11.734261989593506,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.088500,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,17,9.036079|3.000000|0.000000,11.404652118682861,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.088500,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,18,9.036079|3.000000|0.000000,11.510420083999634,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.088500,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,19,9.036079|3.000000|0.000000,12.155765056610107,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.089333,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,20,9.036079|3.000000|0.000000,11.700896978378296,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.089333,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,21,9.036079|3.000000|0.000000,11.913693904876709,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.091238,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,22,9.036079|3.000000|0.000000,11.103971004486084,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.093057,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,23,9.036079|3.000000|0.000000,10.831419944763184,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.095635,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,24,9.036079|3.000000|0.000000,11.247895956039429,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.097129,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,25,9.036079|3.000000|0.000000,10.393063068389893,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.100054,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,26,9.036079|3.000000|0.000000,10.090356826782227,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.106276,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,27,9.036079|3.000000|0.000000,9.055113315582275,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.109873,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,28,9.036079|3.000000|0.000000,8.75527310371399,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.114502,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,29,9.036079|3.000000|0.000000,8.433234214782715,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.119696,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,30,9.036079|3.000000|0.000000,7.905596017837524,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.120574,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,31,9.036079|3.000000|0.000000,8.008161067962646,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.095107,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,32,9.036079|3.000000|0.000000,9.0871901512146,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.052525,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,33,9.036079|3.000000|0.000000,10.710184812545776,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.052525,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,34,9.036079|3.000000|0.000000,10.839914798736572,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.052525,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,35,9.036079|3.000000|0.000000,10.579975843429565,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.052525,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,36,9.036079|3.000000|0.000000,10.707962989807129,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.052525,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,37,9.036079|3.000000|0.000000,10.707031726837158,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.052525,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,38,9.036079|3.000000|0.000000,10.697191715240479,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.052525,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,39,9.036079|3.000000|0.000000,10.852437019348145,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.059924,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,40,9.036079|3.000000|0.000000,10.796807289123535,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.059924,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,41,9.036079|3.000000|0.000000,10.851302146911621,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,42,9.036079|3.000000|0.000000,10.892060041427612,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,43,9.036079|3.000000|0.000000,10.606525897979736,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,44,9.036079|3.000000|0.000000,10.838850021362305,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,45,9.036079|3.000000|0.000000,10.634145975112915,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,46,9.036079|3.000000|0.000000,10.70801305770874,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,47,9.036079|3.000000|0.000000,11.006603956222534,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,48,9.036079|3.000000|0.000000,10.70882511138916,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,49,9.036079|3.000000|0.000000,10.587594985961914,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,50,9.036079|3.000000|0.000000,10.981510877609253,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,51,9.036079|3.000000|0.000000,10.56091594696045,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,52,9.036079|3.000000|0.000000,10.981539011001587,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,53,9.036079|3.000000|0.000000,10.726724863052368,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,54,9.036079|3.000000|0.000000,11.097196102142334,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,55,9.036079|3.000000|0.000000,11.099579095840454,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,56,9.036079|3.000000|0.000000,10.719568967819214,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,57,9.036079|3.000000|0.000000,11.056719779968262,3.0,9.901217|3.000000|0.000000,7.984262|7.000000|1.000000,9.156143|7.000000|1.000000,7,0.072372,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,58,9.036079|3.000000|0.000000,10.880478858947754,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,59,9.036079|3.000000|0.000000,10.800588130950928,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,60,9.036079|3.000000|0.000000,10.861546993255615,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,61,9.036079|3.000000|0.000000,10.739139080047607,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,62,9.036079|3.000000|0.000000,10.566238164901733,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,63,9.036079|3.000000|0.000000,10.97998309135437,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,64,9.036079|3.000000|0.000000,10.886296033859253,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,65,9.036079|3.000000|0.000000,10.977224111557007,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,66,9.036079|3.000000|0.000000,10.58958911895752,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.104544,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,67,9.036079|3.000000|0.000000,10.95276689529419,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.112038,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,68,9.036079|3.000000|0.000000,10.903066158294678,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.112038,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,69,9.036079|3.000000|0.000000,10.892221212387085,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.112038,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,70,9.036079|3.000000|0.000000,10.766880989074707,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.112038,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,71,9.036079|3.000000|0.000000,10.880151987075806,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.112038,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,72,9.036079|3.000000|0.000000,10.918384075164795,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,73,9.036079|3.000000|0.000000,10.606943845748901,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,74,9.036079|3.000000|0.000000,10.451568841934204,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,75,9.036079|3.000000|0.000000,10.950790166854858,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,76,9.036079|3.000000|0.000000,10.805522918701172,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,77,9.036079|3.000000|0.000000,11.002958059310913,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,78,9.036079|3.000000|0.000000,11.321907997131348,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,79,9.036079|3.000000|0.000000,10.711088180541992,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,80,9.036079|3.000000|0.000000,10.870208978652954,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,81,9.036079|3.000000|0.000000,10.844676971435547,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,82,9.036079|3.000000|0.000000,11.37119197845459,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,83,9.036079|3.000000|0.000000,11.055086851119995,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,84,9.036079|3.000000|0.000000,10.799625873565674,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,85,9.036079|3.000000|0.000000,10.568494081497192,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,86,9.036079|3.000000|0.000000,10.965444087982178,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,87,9.036079|3.000000|0.000000,10.758907079696655,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,88,9.036079|3.000000|0.000000,10.728780031204224,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,89,9.036079|3.000000|0.000000,10.770510196685791,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,90,9.036079|3.000000|0.000000,11.006044149398804,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,91,9.036079|3.000000|0.000000,10.804606914520264,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,92,9.036079|3.000000|0.000000,10.708824157714844,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,93,9.036079|3.000000|0.000000,10.940571784973145,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,94,9.036079|3.000000|0.000000,10.924545049667358,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,95,9.036079|3.000000|0.000000,10.92994213104248,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,96,9.036079|3.000000|0.000000,10.831064939498901,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,97,9.036079|3.000000|0.000000,10.789498329162598,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,98,9.036079|3.000000|0.000000,10.890546798706055,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,99,9.036079|3.000000|0.000000,10.856995105743408,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
MOGP_NSGAII,d6f8c4a2-ea5a-11f0-97eb-6e001b3eef54,Boston,74,100,9.036079|3.000000|0.000000,10.867949724197388,3.0,9.901217|3.000000|0.000000,7.519156|9.000000|3.000000,9.014666|9.000000|3.000000,9,0.119730,N/A,5
