MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,0,2605.660400|3.000000|0.000000,1.0400068759918213,3.0,2626.747070|3.000000|0.000000,N/A,N/A,0,159340298240.000000,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,1,2605.020752|3.000000|0.000000,3.9072999954223633,3.0,2626.125732|3.000000|0.000000,2156.381836|13.000000|4.000000,2193.325439|13.000000|4.000000,13,2014940.625000,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,2,2585.302490|3.000000|0.000000,3.6725242137908936,3.0,2606.978027|3.000000|0.000000,2107.319580|11.000000|5.000000,2095.145508|11.000000|5.000000,11,2017044.250000,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,3,2467.513916|3.000000|0.000000,3.758669137954712,3.0,2532.554199|3.000000|0.000000,2106.786865|9.000000|3.000000,2094.940430|9.000000|3.000000,9,2848608.750000,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,4,2459.025146|3.000000|0.000000,3.622095823287964,3.0,2484.698486|3.000000|0.000000,2089.896729|15.000000|4.000000,2074.544434|15.000000|4.000000,15,146.606735,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,5,2459.025146|3.000000|0.000000,3.614278793334961,3.0,2484.698486|3.000000|0.000000,2089.896729|15.000000|3.000000,2074.544434|15.000000|3.000000,15,179.173584,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,6,2264.880371|3.000000|0.000000,3.6072678565979004,3.0,2298.283691|3.000000|0.000000,2089.471436|11.000000|3.000000,2043.567261|11.000000|3.000000,11,199.294327,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,7,2264.880371|3.000000|0.000000,3.472282886505127,3.0,2298.283691|3.000000|0.000000,2087.701416|11.000000|3.000000,2054.701172|11.000000|3.000000,11,211.307800,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,8,2264.880371|3.000000|0.000000,3.6223678588867188,3.0,2298.283691|3.000000|0.000000,2075.683350|13.000000|6.000000,2059.180420|13.000000|6.000000,13,194.400558,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,9,2264.880371|3.000000|0.000000,4.035883665084839,3.0,2298.283691|3.000000|0.000000,2075.683350|13.000000|6.000000,2059.180420|13.000000|6.000000,13,190.665573,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,10,2264.880371|3.000000|0.000000,4.423605918884277,3.0,2298.283691|3.000000|0.000000,2075.683350|13.000000|6.000000,2059.180420|13.000000|6.000000,13,192.640762,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,11,2264.880371|3.000000|0.000000,4.8178651332855225,3.0,2298.283691|3.000000|0.000000,2075.683350|13.000000|6.000000,2059.180420|13.000000|6.000000,13,168.869431,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,12,2264.880371|3.000000|0.000000,4.908222913742065,3.0,2298.283691|3.000000|0.000000,2075.683350|13.000000|6.000000,2059.180420|13.000000|6.000000,13,34.794968,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,13,2264.880371|3.000000|0.000000,5.755401134490967,3.0,2298.283691|3.000000|0.000000,2075.683350|13.000000|6.000000,2059.180420|13.000000|6.000000,13,12.571520,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,14,2264.880371|3.000000|0.000000,7.343203783035278,3.0,2298.283691|3.000000|0.000000,2075.683350|13.000000|6.000000,2059.180420|13.000000|6.000000,13,12.571520,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,15,2264.880371|3.000000|0.000000,7.118837118148804,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,12.585475,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,16,2264.880371|3.000000|0.000000,7.029852867126465,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,12.668021,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,17,2264.880371|3.000000|0.000000,7.192677021026611,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.218274,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,18,2264.880371|3.000000|0.000000,7.115987300872803,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.482753,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,19,2264.880371|3.000000|0.000000,7.156923055648804,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.482753,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,20,2264.880371|3.000000|0.000000,6.704757213592529,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.482753,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,21,2264.880371|3.000000|0.000000,6.804260015487671,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.482753,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,22,2264.880371|3.000000|0.000000,6.61942195892334,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,23,2264.880371|3.000000|0.000000,6.929849863052368,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,24,2264.880371|3.000000|0.000000,6.9064741134643555,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,25,2264.880371|3.000000|0.000000,6.736545085906982,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,26,2264.880371|3.000000|0.000000,6.9583899974823,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,27,2264.880371|3.000000|0.000000,7.084274053573608,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,28,2264.880371|3.000000|0.000000,6.9960150718688965,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,29,2264.880371|3.000000|0.000000,7.2223219871521,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,13.837738,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,30,2264.880371|3.000000|0.000000,6.9955220222473145,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,14.851905,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,31,2264.880371|3.000000|0.000000,7.327670097351074,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,14.851905,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,32,2264.880371|3.000000|0.000000,6.8491370677948,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,14.851905,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,33,2264.880371|3.000000|0.000000,7.131154775619507,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,14.635312,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,34,2264.880371|3.000000|0.000000,6.8549110889434814,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,14.889291,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,35,2264.880371|3.000000|0.000000,6.876442909240723,3.0,2298.283691|3.000000|0.000000,2075.034668|13.000000|5.000000,2059.101807|13.000000|5.000000,13,14.889291,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,36,2264.880371|3.000000|0.000000,6.994765043258667,3.0,2298.283691|3.000000|0.000000,2027.766357|5.000000|1.000000,2059.785889|5.000000|1.000000,5,12.449587,N/A,5
MOGP_NSGAII,f4d6d63e-f235-11f0-8a9c-6e001b3eef54,Toxicity,74,37,2264.880371|3.000000|0.000000,7.145671367645264,3.0,2298.283691|3.000000|0.000000,2027.766357|5.000000|1.000000,2059.785889|5.000000|1.000000,5,12.449587,N/A,5
