MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,0,2618.424072|3.000000|0.000000,1.131316900253296,3.0,2597.445312|3.000000|0.000000,N/A,N/A,0,159506874368.000000,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,1,2617.792969|3.000000|0.000000,4.235128879547119,3.0,2596.803955|3.000000|0.000000,2200.042969|13.000000|4.000000,2091.412109|13.000000|4.000000,13,2014940.750000,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,15,2096.035156|3.000000|0.000000,4.20425009727478,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,100.545486,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,16,2096.035156|3.000000|0.000000,4.473311901092529,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,84.363922,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,17,2096.035156|3.000000|0.000000,5.566149950027466,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,49.765835,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,18,2096.035156|3.000000|0.000000,6.9021806716918945,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,43.085911,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,19,2096.035156|3.000000|0.000000,7.018617153167725,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,44.829990,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,20,2096.035156|3.000000|0.000000,7.291984796524048,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,47.266605,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,21,2096.035156|3.000000|0.000000,7.044118881225586,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,50.213638,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,22,2096.035156|3.000000|0.000000,6.906501054763794,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,49.933598,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,23,2096.035156|3.000000|0.000000,7.1140851974487305,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,52.504059,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,24,2096.035156|3.000000|0.000000,7.220149993896484,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,56.708794,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,25,2096.035156|3.000000|0.000000,7.261538028717041,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,63.386208,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,26,2096.035156|3.000000|0.000000,6.192834854125977,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,69.643173,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,27,2096.035156|3.000000|0.000000,6.201754093170166,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,74.710098,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,28,2096.035156|3.000000|0.000000,5.7600438594818115,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,73.549431,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,29,2096.035156|3.000000|0.000000,6.207542896270752,3.0,2055.800537|3.000000|0.000000,2018.222290|17.000000|7.000000,1945.504150|17.000000|7.000000,17,34.870495,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,30,2096.035156|3.000000|0.000000,7.283805847167969,3.0,2055.800537|3.000000|0.000000,2004.575928|15.000000|6.000000,1956.478149|15.000000|6.000000,15,9.117527,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,31,2096.035156|3.000000|0.000000,7.924363136291504,3.0,2055.800537|3.000000|0.000000,2004.575928|15.000000|6.000000,1956.478149|15.000000|6.000000,15,7.859417,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,32,2096.035156|3.000000|0.000000,7.962363004684448,3.0,2055.800537|3.000000|0.000000,2004.367065|13.000000|4.000000,1956.185547|13.000000|4.000000,13,7.865448,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,33,2096.035156|3.000000|0.000000,8.146328926086426,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,34,2096.035156|3.000000|0.000000,7.99029016494751,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,35,2096.035156|3.000000|0.000000,8.196213006973267,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,36,2096.035156|3.000000|0.000000,7.905513286590576,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,37,2096.035156|3.000000|0.000000,8.00280499458313,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,38,2096.035156|3.000000|0.000000,7.671031951904297,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,39,2096.035156|3.000000|0.000000,8.16765284538269,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,40,2096.035156|3.000000|0.000000,7.879976987838745,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,41,2096.035156|3.000000|0.000000,7.808536052703857,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,9.083944,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,42,2096.035156|3.000000|0.000000,7.8022990226745605,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,43,2096.035156|3.000000|0.000000,8.172102928161621,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,44,2096.035156|3.000000|0.000000,8.146059036254883,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,45,2096.035156|3.000000|0.000000,7.90906023979187,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,46,2096.035156|3.000000|0.000000,7.890624046325684,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,47,2096.035156|3.000000|0.000000,7.936577081680298,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,48,2096.035156|3.000000|0.000000,7.755811929702759,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,49,2096.035156|3.000000|0.000000,7.899943828582764,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,50,2096.035156|3.000000|0.000000,8.288970947265625,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,51,2096.035156|3.000000|0.000000,8.253913164138794,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,52,2096.035156|3.000000|0.000000,8.352160930633545,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,53,2096.035156|3.000000|0.000000,8.087402105331421,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,54,2096.035156|3.000000|0.000000,8.365664958953857,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,55,2096.035156|3.000000|0.000000,8.269549131393433,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,56,2096.035156|3.000000|0.000000,8.220524072647095,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,57,2096.035156|3.000000|0.000000,7.747982978820801,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,58,2096.035156|3.000000|0.000000,7.9171247482299805,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,59,2096.035156|3.000000|0.000000,8.072652101516724,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,60,2096.035156|3.000000|0.000000,7.992904901504517,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,61,2096.035156|3.000000|0.000000,8.660475969314575,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,62,2096.035156|3.000000|0.000000,7.978272914886475,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,63,2096.035156|3.000000|0.000000,8.101181268692017,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,64,2096.035156|3.000000|0.000000,7.752845764160156,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,65,2096.035156|3.000000|0.000000,7.896723031997681,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,66,2096.035156|3.000000|0.000000,7.8828887939453125,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,67,2096.035156|3.000000|0.000000,8.08840298652649,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,68,2096.035156|3.000000|0.000000,7.764034986495972,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,69,2096.035156|3.000000|0.000000,8.064872026443481,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,70,2096.035156|3.000000|0.000000,7.836659908294678,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,71,2096.035156|3.000000|0.000000,7.945886135101318,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,72,2096.035156|3.000000|0.000000,7.724456071853638,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,73,2096.035156|3.000000|0.000000,7.877768039703369,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,74,2096.035156|3.000000|0.000000,7.788886070251465,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,75,2096.035156|3.000000|0.000000,8.077455759048462,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,76,2096.035156|3.000000|0.000000,7.846189737319946,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,77,2096.035156|3.000000|0.000000,8.0555100440979,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,78,2096.035156|3.000000|0.000000,8.34751009941101,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,79,2096.035156|3.000000|0.000000,8.003613233566284,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,80,2096.035156|3.000000|0.000000,8.347856998443604,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,81,2096.035156|3.000000|0.000000,8.047255039215088,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,82,2096.035156|3.000000|0.000000,7.955333948135376,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,83,2096.035156|3.000000|0.000000,8.107471704483032,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,84,2096.035156|3.000000|0.000000,8.494127750396729,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,85,2096.035156|3.000000|0.000000,8.089652061462402,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,86,2096.035156|3.000000|0.000000,7.983736038208008,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,87,2096.035156|3.000000|0.000000,8.357011795043945,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,88,2096.035156|3.000000|0.000000,7.920843124389648,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,89,2096.035156|3.000000|0.000000,7.96753716468811,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,90,2096.035156|3.000000|0.000000,7.706410646438599,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,91,2096.035156|3.000000|0.000000,7.983204126358032,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,92,2096.035156|3.000000|0.000000,7.91261100769043,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,93,2096.035156|3.000000|0.000000,8.067583084106445,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,94,2096.035156|3.000000|0.000000,8.729620933532715,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,95,2096.035156|3.000000|0.000000,8.12594199180603,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,96,2096.035156|3.000000|0.000000,7.884338855743408,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,97,2096.035156|3.000000|0.000000,7.9167540073394775,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
MOGP_NSGAII,4c6e65de-f217-11f0-8a9c-6e001b3eef54,Toxicity,74,98,2096.035156|3.000000|0.000000,8.437618970870972,3.0,2055.800537|3.000000|0.000000,2003.878662|13.000000|4.000000,1955.551392|13.000000|4.000000,13,10.160341,N/A,5
