MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,0,2567.091553|3.000000|0.000000,1.6319868564605713,3.0,2712.531738|3.000000|0.000000,N/A,N/A,0,159955009536.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,1,2426.628418|3.000000|0.000000,1.4243309497833252,3.0,2580.514404|3.000000|0.000000,2306.561768|3.000000|1.000000,2456.085693|3.000000|1.000000,3,105979576320.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,2,2278.319336|3.000000|0.000000,1.4953570365905762,3.0,2442.215576|3.000000|0.000000,2259.451660|3.000000|1.000000,2415.013184|3.000000|1.000000,3,116373282816.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,3,2175.614990|3.000000|0.000000,1.4391911029815674,3.0,2347.236816|3.000000|0.000000,2094.692871|3.000000|1.000000,2305.497314|3.000000|1.000000,3,126592622592.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,4,2175.614990|3.000000|0.000000,1.5066759586334229,3.0,2347.236816|3.000000|0.000000,2134.459717|7.000000|1.000000,2352.695557|7.000000|1.000000,7,97753464832.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,5,2175.614990|3.000000|0.000000,1.523240089416504,3.0,2347.236816|3.000000|0.000000,2123.281494|5.000000|2.000000,2287.796631|5.000000|2.000000,5,74123255808.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,6,2175.614990|3.000000|0.000000,1.5517680644989014,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,51159392256.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,7,2175.614990|3.000000|0.000000,1.5712120532989502,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,77761372160.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,8,2175.614990|3.000000|0.000000,1.598111867904663,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,69991227392.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,9,2175.614990|3.000000|0.000000,1.691796064376831,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,10335756288.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,10,2175.614990|3.000000|0.000000,1.8367948532104492,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,46280851456.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,11,2175.614990|3.000000|0.000000,2.078619956970215,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,86628622336.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,12,2175.614990|3.000000|0.000000,2.4354538917541504,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,63230976000.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,13,2175.614990|3.000000|0.000000,2.7768750190734863,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,4415339008.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,14,2175.614990|3.000000|0.000000,3.21160888671875,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,51346972672.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,15,2175.614990|3.000000|0.000000,3.286734104156494,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,66296922112.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,16,2175.614990|3.000000|0.000000,3.177949905395508,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,47645122560.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,17,2175.614990|3.000000|0.000000,3.1768269538879395,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,50041548800.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,18,2175.614990|3.000000|0.000000,3.087475061416626,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,52021116928.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,19,2175.614990|3.000000|0.000000,3.1423637866973877,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,67521236992.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,20,2175.614990|3.000000|0.000000,3.187525749206543,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,84878508032.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,21,2175.614990|3.000000|0.000000,3.153808116912842,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,30656663552.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,22,2175.614990|3.000000|0.000000,3.2323060035705566,3.0,2347.236816|3.000000|0.000000,1995.642700|7.000000|0.000000,2182.990967|7.000000|0.000000,7,67536773120.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,23,2175.614990|3.000000|0.000000,3.247073173522949,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,51119063040.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,24,2175.614990|3.000000|0.000000,3.011362075805664,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,49439076352.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,25,2175.614990|3.000000|0.000000,3.0751700401306152,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,73743704064.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,26,2175.614990|3.000000|0.000000,3.1820409297943115,3.0,2347.236816|3.000000|0.000000,2032.139526|7.000000|1.000000,2237.560547|7.000000|1.000000,7,49783652352.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,27,2175.614990|3.000000|0.000000,3.252552032470703,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,298360512.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,28,2175.614990|3.000000|0.000000,3.134131908416748,3.0,2347.236816|3.000000|0.000000,2055.365234|7.000000|2.000000,2263.100098|7.000000|2.000000,7,84424753152.000000,N/A,5
MOGP_GENERATIONAL,7baf6830-f248-11f0-a4fb-6e001b3eef54,Toxicity,74,29,2175.614990|3.000000|0.000000,3.120741128921509,3.0,2347.236816|3.000000|0.000000,2175.614990|3.000000|0.000000,2347.236816|3.000000|0.000000,3,84266131456.000000,N/A,5
