MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,0,2353.842041|3.000000|0.000000,1.0282912254333496,3.0,3125.217041|3.000000|0.000000,N/A,N/A,0,159829098496.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,1,2218.689941|3.000000|0.000000,0.989875316619873,3.0,2979.368652|3.000000|0.000000,2147.825684|3.000000|1.000000,2766.881836|3.000000|1.000000,3,105135136768.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,12,2079.346436|3.000000|0.000000,1.7048749923706055,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,49786503168.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,13,2079.346436|3.000000|0.000000,2.0212090015411377,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,3498082304.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,14,2079.346436|3.000000|0.000000,2.274998188018799,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,48323059712.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,15,2079.346436|3.000000|0.000000,2.216334104537964,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,72319836160.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,16,2079.346436|3.000000|0.000000,2.196732759475708,3.0,2820.458496|3.000000|0.000000,1990.067505|7.000000|1.000000,2677.883301|7.000000|1.000000,7,55273893888.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,17,2079.346436|3.000000|0.000000,2.4635682106018066,3.0,2820.458496|3.000000|0.000000,2028.699097|7.000000|2.000000,2672.997314|7.000000|2.000000,7,54332260352.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,18,2079.346436|3.000000|0.000000,2.2190330028533936,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,72523677696.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,19,2079.346436|3.000000|0.000000,2.0938990116119385,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,64302956544.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,20,2079.346436|3.000000|0.000000,2.2507619857788086,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,52223688704.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,21,2079.346436|3.000000|0.000000,2.249976873397827,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,22339809280.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,22,2079.346436|3.000000|0.000000,2.2646563053131104,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,74869530624.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,23,2079.346436|3.000000|0.000000,2.2227909564971924,3.0,2820.458496|3.000000|0.000000,2016.227539|7.000000|2.000000,2610.915039|7.000000|2.000000,7,86277185536.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,24,2079.346436|3.000000|0.000000,2.20522403717041,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,68163117056.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,25,2079.346436|3.000000|0.000000,2.1657302379608154,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,52118343680.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,26,2079.346436|3.000000|0.000000,2.254359006881714,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,5532350976.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,27,2079.346436|3.000000|0.000000,2.3296709060668945,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,34369310720.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,28,2079.346436|3.000000|0.000000,2.1764581203460693,3.0,2820.458496|3.000000|0.000000,1893.048218|7.000000|0.000000,2569.169922|7.000000|0.000000,7,85140824064.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,29,2079.346436|3.000000|0.000000,2.1435017585754395,3.0,2820.458496|3.000000|0.000000,2023.915894|11.000000|1.000000,2573.356201|11.000000|1.000000,11,92588376064.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,30,2079.346436|3.000000|0.000000,2.2031099796295166,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,66770096128.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,31,2079.346436|3.000000|0.000000,2.159180164337158,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,9580708864.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,32,2079.346436|3.000000|0.000000,2.1660702228546143,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,133923061760.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,33,2079.346436|3.000000|0.000000,1.9791831970214844,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,85672886272.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,34,2079.346436|3.000000|0.000000,1.9775919914245605,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,85000347648.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,35,2079.346436|3.000000|0.000000,1.962137222290039,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,84086153216.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,36,2079.346436|3.000000|0.000000,1.9407720565795898,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,100017651712.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,37,2079.346436|3.000000|0.000000,1.893225908279419,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,79478874112.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,38,2079.346436|3.000000|0.000000,1.9709100723266602,3.0,2820.458496|3.000000|0.000000,2067.309570|7.000000|2.000000,2948.791504|7.000000|2.000000,7,85189435392.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,39,2079.346436|3.000000|0.000000,1.8421618938446045,3.0,2820.458496|3.000000|0.000000,1953.010254|5.000000|1.000000,2518.190430|5.000000|1.000000,5,103832330240.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,40,2079.346436|3.000000|0.000000,1.9225749969482422,3.0,2820.458496|3.000000|0.000000,2060.607666|7.000000|2.000000,2487.446045|7.000000|2.000000,7,14103372800.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,41,2079.346436|3.000000|0.000000,1.9310760498046875,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,68695318528.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,42,2079.346436|3.000000|0.000000,1.9367938041687012,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,110152196096.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,43,2079.346436|3.000000|0.000000,1.8421258926391602,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,75272052736.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,44,2079.346436|3.000000|0.000000,1.9026830196380615,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,73053847552.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,45,2079.346436|3.000000|0.000000,1.898838996887207,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,64696991744.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,46,2079.346436|3.000000|0.000000,2.356900930404663,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,92628451328.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,47,2079.346436|3.000000|0.000000,2.06925106048584,3.0,2820.458496|3.000000|0.000000,1960.776367|7.000000|2.000000,2646.018555|7.000000|2.000000,7,63266902016.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,48,2079.346436|3.000000|0.000000,2.0116240978240967,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,49465417728.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,49,2079.346436|3.000000|0.000000,2.124340057373047,3.0,2820.458496|3.000000|0.000000,1853.757690|7.000000|0.000000,2492.440430|7.000000|0.000000,7,48500895744.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,50,2079.346436|3.000000|0.000000,1.928685188293457,3.0,2820.458496|3.000000|0.000000,2010.012817|7.000000|1.000000,2721.781250|7.000000|1.000000,7,50502447104.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,51,2079.346436|3.000000|0.000000,1.971390962600708,3.0,2820.458496|3.000000|0.000000,2022.018921|7.000000|1.000000,2710.389893|7.000000|1.000000,7,78139424768.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,52,2079.346436|3.000000|0.000000,1.9837918281555176,3.0,2820.458496|3.000000|0.000000,2038.297241|7.000000|2.000000,2754.300293|7.000000|2.000000,7,67608584192.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,53,2079.346436|3.000000|0.000000,2.1168460845947266,3.0,2820.458496|3.000000|0.000000,1988.089478|7.000000|1.000000,2693.591553|7.000000|1.000000,7,16332984320.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,54,2079.346436|3.000000|0.000000,2.3643288612365723,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,60424110080.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,55,2079.346436|3.000000|0.000000,2.1784870624542236,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,64693280768.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,56,2079.346436|3.000000|0.000000,2.4745888710021973,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,29961216000.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,57,2079.346436|3.000000|0.000000,2.3388757705688477,3.0,2820.458496|3.000000|0.000000,2007.872681|7.000000|2.000000,2654.944336|7.000000|2.000000,7,63214247936.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,58,2079.346436|3.000000|0.000000,2.8571372032165527,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,41949634560.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,59,2079.346436|3.000000|0.000000,2.663299083709717,3.0,2820.458496|3.000000|0.000000,1911.287109|7.000000|1.000000,2558.609863|7.000000|1.000000,7,25660026880.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,60,2079.346436|3.000000|0.000000,2.4811301231384277,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,77722238976.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,61,2079.346436|3.000000|0.000000,2.1598668098449707,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,103675199488.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,62,2079.346436|3.000000|0.000000,2.445586919784546,3.0,2820.458496|3.000000|0.000000,2050.000732|7.000000|0.000000,2785.142822|7.000000|0.000000,7,6741879808.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,63,2079.346436|3.000000|0.000000,2.461383104324341,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,30298114048.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,64,2079.346436|3.000000|0.000000,2.871259927749634,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,9837222912.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,65,2079.346436|3.000000|0.000000,2.555408239364624,3.0,2820.458496|3.000000|0.000000,2058.036865|7.000000|2.000000,2758.199463|7.000000|2.000000,7,48207396864.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,66,2079.346436|3.000000|0.000000,2.481491804122925,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,77436723200.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,67,2079.346436|3.000000|0.000000,2.442917823791504,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,41107951616.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,68,2079.346436|3.000000|0.000000,2.1976656913757324,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,76075581440.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,69,2079.346436|3.000000|0.000000,2.1896238327026367,3.0,2820.458496|3.000000|0.000000,1995.119507|7.000000|1.000000,2652.560059|7.000000|1.000000,7,65012473856.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,70,2079.346436|3.000000|0.000000,2.2880237102508545,3.0,2820.458496|3.000000|0.000000,2066.265381|7.000000|2.000000,2788.478516|7.000000|2.000000,7,82337759232.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,71,2079.346436|3.000000|0.000000,2.313767910003662,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,21763704832.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,72,2079.346436|3.000000|0.000000,2.1114249229431152,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,50621972480.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,73,2079.346436|3.000000|0.000000,2.251559019088745,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,94231248896.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,74,2079.346436|3.000000|0.000000,1.9658050537109375,3.0,2820.458496|3.000000|0.000000,1853.757690|7.000000|0.000000,2492.440430|7.000000|0.000000,7,90459865088.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,75,2079.346436|3.000000|0.000000,2.105341911315918,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,104664719360.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,76,2079.346436|3.000000|0.000000,1.8346362113952637,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,92435849216.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,77,2079.346436|3.000000|0.000000,2.1683547496795654,3.0,2820.458496|3.000000|0.000000,2028.611084|7.000000|0.000000,2758.802002|7.000000|0.000000,7,88127373312.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,78,2079.346436|3.000000|0.000000,2.2500381469726562,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,112822247424.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,79,2079.346436|3.000000|0.000000,1.8194921016693115,3.0,2820.458496|3.000000|0.000000,2072.811035|7.000000|1.000000,2778.676025|7.000000|1.000000,7,103124606976.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,80,2079.346436|3.000000|0.000000,1.8048110008239746,3.0,2820.458496|3.000000|0.000000,2030.860229|7.000000|2.000000,2576.164062|7.000000|2.000000,7,50379718656.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,81,2079.346436|3.000000|0.000000,1.9296457767486572,3.0,2820.458496|3.000000|0.000000,1899.622192|5.000000|1.000000,2471.726562|5.000000|1.000000,5,107706515456.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,82,2079.346436|3.000000|0.000000,1.9193871021270752,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,81722630144.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,83,2079.346436|3.000000|0.000000,1.9955801963806152,3.0,2820.458496|3.000000|0.000000,2006.805542|7.000000|0.000000,2347.022949|7.000000|0.000000,7,52159741952.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,84,2079.346436|3.000000|0.000000,1.866992712020874,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,91274108928.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,85,2079.346436|3.000000|0.000000,2.0073349475860596,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,71815421952.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,86,2079.346436|3.000000|0.000000,1.7542457580566406,3.0,2820.458496|3.000000|0.000000,1955.401855|7.000000|2.000000,2522.388184|7.000000|2.000000,7,75855519744.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,87,2079.346436|3.000000|0.000000,1.9493958950042725,3.0,2820.458496|3.000000|0.000000,1910.834961|7.000000|0.000000,2338.222656|7.000000|0.000000,7,55065313280.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,88,2079.346436|3.000000|0.000000,1.955237865447998,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,59900731392.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,89,2079.346436|3.000000|0.000000,2.086596965789795,3.0,2820.458496|3.000000|0.000000,1989.261963|7.000000|1.000000,2658.028809|7.000000|1.000000,7,32618788864.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,90,2079.346436|3.000000|0.000000,1.8994078636169434,3.0,2820.458496|3.000000|0.000000,2003.262207|7.000000|2.000000,2663.489258|7.000000|2.000000,7,113059454976.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,91,2079.346436|3.000000|0.000000,1.9026010036468506,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,83620503552.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,92,2079.346436|3.000000|0.000000,2.0755560398101807,3.0,2820.458496|3.000000|0.000000,2078.403076|7.000000|1.000000,2703.407715|7.000000|1.000000,7,113878114304.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,93,2079.346436|3.000000|0.000000,2.7613871097564697,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,77527818240.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,94,2079.346436|3.000000|0.000000,2.304234027862549,3.0,2820.458496|3.000000|0.000000,2079.346436|3.000000|0.000000,2820.458496|3.000000|0.000000,3,86069542912.000000,N/A,5
MOGP_GENERATIONAL,6925795a-f07e-11f0-97f4-6e001b3eef54,Toxicity,74,95,2079.346436|3.000000|0.000000,2.333307981491089,3.0,2820.458496|3.000000|0.000000,2056.948486|7.000000|2.000000,2739.224854|7.000000|2.000000,7,86261694464.000000,N/A,5
