MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,0,9.757213|3.000000,1.0868909358978271,3.0,10.855975|3.000000,N/A,N/A,0,243221774336.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,1,9.757213|3.000000,0.021852970123291016,3.0,10.855975|3.000000,9.757213|3.000000,10.855975|3.000000,3,112140681216.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,16,8.073854|3.000000,0.024160146713256836,3.0,9.217699|3.000000,7.608275|7.000000,8.696528|7.000000,7,38928277504.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,17,8.073854|3.000000,0.0280458927154541,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,94899257344.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,18,8.073854|3.000000,0.01924610137939453,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,75795865600.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,19,8.073854|3.000000,0.014741182327270508,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,59131379712.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,20,8.073854|3.000000,0.016888141632080078,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,78188838912.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,21,8.073854|3.000000,0.0181429386138916,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,65240104960.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,22,8.073854|3.000000,0.015844106674194336,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,103066869760.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,23,8.073854|3.000000,0.015307903289794922,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,3893218560.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,24,8.073854|3.000000,0.022702932357788086,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,80726106112.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,25,8.073854|3.000000,0.01619696617126465,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,124294586368.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,26,8.073854|3.000000,0.023700952529907227,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,62087671808.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,27,8.073854|3.000000,0.027467012405395508,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,49358331904.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,28,8.073854|3.000000,0.024411916732788086,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,54517731328.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,29,8.073854|3.000000,0.03104090690612793,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,23331323904.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,30,8.073854|3.000000,0.03739500045776367,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,80970358784.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,31,8.073854|3.000000,0.044812679290771484,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,71520362496.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,32,8.073854|3.000000,0.04364013671875,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,48209747968.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,33,8.073854|3.000000,0.03793978691101074,3.0,9.217699|3.000000,7.608275|7.000000,8.696528|7.000000,7,96192749568.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,34,8.073854|3.000000,0.04572796821594238,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,123038302208.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,35,8.073854|3.000000,0.037878990173339844,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,47501766656.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,36,8.073854|3.000000,0.037834882736206055,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,88277565440.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,37,8.073854|3.000000,0.03768301010131836,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,89426132992.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,38,8.073854|3.000000,0.040107011795043945,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,71466893312.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,39,8.073854|3.000000,0.03496098518371582,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,88360886272.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,40,8.073854|3.000000,0.03826904296875,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,83016564736.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,41,8.073854|3.000000,0.03615403175354004,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,86714466304.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,42,8.073854|3.000000,0.04316282272338867,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,99682828288.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,43,8.073854|3.000000,0.017783164978027344,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,117195300864.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,44,8.073854|3.000000,0.045805931091308594,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,78867595264.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,45,8.073854|3.000000,0.0367431640625,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,93239377920.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,46,8.073854|3.000000,0.01638197898864746,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,72863858688.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,47,8.073854|3.000000,0.017472028732299805,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,34021384192.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,48,8.073854|3.000000,0.025686979293823242,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,86927523840.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,49,8.073854|3.000000,0.025895118713378906,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,101180252160.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,50,8.073854|3.000000,0.019034147262573242,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,76629704704.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,51,8.073854|3.000000,0.02029895782470703,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,87266099200.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,52,8.073854|3.000000,0.021344900131225586,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,106582491136.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,53,8.073854|3.000000,0.016167879104614258,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,120005048.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,54,8.073854|3.000000,0.01669907569885254,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,52173565952.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,55,8.073854|3.000000,0.038214921951293945,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,81330896896.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,56,8.073854|3.000000,0.021065950393676758,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,63128354816.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,57,8.073854|3.000000,0.02547621726989746,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,78687387648.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,58,8.073854|3.000000,0.02858424186706543,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,56014213120.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,59,8.073854|3.000000,0.015764951705932617,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,54013239296.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,60,8.073854|3.000000,0.015263080596923828,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,38046396416.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,61,8.073854|3.000000,0.015330791473388672,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,34706554880.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,62,8.073854|3.000000,0.016170978546142578,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,74461831168.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,63,8.073854|3.000000,0.02543783187866211,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,79504138240.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,64,8.073854|3.000000,0.01578998565673828,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,88736145408.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,65,8.073854|3.000000,0.015244007110595703,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,120595341312.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,66,8.073854|3.000000,0.01691412925720215,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,71502045184.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,67,8.073854|3.000000,0.01591777801513672,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,74569097216.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,68,8.073854|3.000000,0.016329050064086914,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,61965135872.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,69,8.073854|3.000000,0.018954992294311523,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,59840167936.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,70,8.073854|3.000000,0.015513181686401367,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,135832166400.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,71,8.073854|3.000000,0.04627203941345215,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,48723652608.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,72,8.073854|3.000000,0.022685766220092773,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,85806751744.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,73,8.073854|3.000000,0.023602962493896484,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,85027381248.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,74,8.073854|3.000000,0.019217967987060547,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,37758099456.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,75,8.073854|3.000000,0.021413087844848633,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,114604138496.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,76,8.073854|3.000000,0.016349077224731445,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,23625646080.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,77,8.073854|3.000000,0.02218174934387207,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,106826842112.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,78,8.073854|3.000000,0.022825002670288086,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,60211269632.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,79,8.073854|3.000000,0.016379833221435547,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,74276601856.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,80,8.073854|3.000000,0.015371084213256836,3.0,9.217699|3.000000,7.899235|7.000000,9.211724|7.000000,7,99587997696.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,81,8.073854|3.000000,0.014840126037597656,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,28463656960.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,82,8.073854|3.000000,0.02303004264831543,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,74177421312.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,83,8.073854|3.000000,0.015279769897460938,3.0,9.217699|3.000000,7.899235|7.000000,9.211724|7.000000,7,90899021824.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,84,8.073854|3.000000,0.022545814514160156,3.0,9.217699|3.000000,7.608275|7.000000,8.696528|7.000000,7,90923876352.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,85,8.073854|3.000000,0.032423973083496094,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,84187217920.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,86,8.073854|3.000000,0.01693415641784668,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,76871860224.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,87,8.073854|3.000000,0.02338576316833496,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,59261726720.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,88,8.073854|3.000000,0.022804975509643555,3.0,9.217699|3.000000,8.061394|9.000000,9.188503|9.000000,9,108424577024.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,89,8.073854|3.000000,0.10115790367126465,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,91467464704.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,90,8.073854|3.000000,0.015668869018554688,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,51525603328.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,91,8.073854|3.000000,0.015496969223022461,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,82975899648.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,92,8.073854|3.000000,0.023771047592163086,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,49955315712.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,93,8.073854|3.000000,0.023885011672973633,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,89856794624.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,94,8.073854|3.000000,0.015892982482910156,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,77549084672.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,95,8.073854|3.000000,0.017898082733154297,3.0,9.217699|3.000000,7.608275|7.000000,8.696528|7.000000,7,67539116032.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,96,8.073854|3.000000,0.019646883010864258,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,29997668352.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,97,8.073854|3.000000,0.015994787216186523,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,1730804352.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,98,8.073854|3.000000,0.023389101028442383,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,22612989952.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,99,8.073854|3.000000,0.0229339599609375,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,92894986240.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,100,8.073854|3.000000,0.025897979736328125,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,61999046656.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,101,8.073854|3.000000,0.023965120315551758,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,99770195968.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,102,8.073854|3.000000,0.015843868255615234,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,105346711552.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,103,8.073854|3.000000,0.01660919189453125,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,55903412224.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,104,8.073854|3.000000,0.016811847686767578,3.0,9.217699|3.000000,7.608275|15.000000,8.696528|15.000000,15,50504994816.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,105,8.073854|3.000000,0.016193151473999023,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,38053793792.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,106,8.073854|3.000000,0.029376983642578125,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,85089189888.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,107,8.073854|3.000000,0.03243541717529297,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,58907848704.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,108,8.073854|3.000000,0.022686004638671875,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,73350029312.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,109,8.073854|3.000000,0.03569293022155762,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,76502376448.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,110,8.073854|3.000000,0.015233039855957031,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,68377473024.000000,9.382941|3.000000,5
MOGP_GENERATIONAL,7268dc76-ec11-11f0-939b-6e001b3eef54,Boston,74,111,8.073854|3.000000,0.02292609214782715,3.0,9.217699|3.000000,8.073854|3.000000,9.217699|3.000000,3,88929050624.000000,9.382941|3.000000,5
